ID	Len	GC	Group
RF00426_AADN02041577.1	131	0.588	RF00426
RF00426_AAEX02017623.1	128	0.391	RF00426
RF00426_AAFC03086362.1	123	0.390	RF00426
RF00426_AAFR03044917.1	132	0.447	RF00426
RF00426_AAGW01181484.1	127	0.433	RF00426
RF00426_AAIY01626672.1	127	0.394	RF00426
RF00426_AAKN02016015.1	127	0.417	RF00426
RF00426_AALT01503069.1	128	0.516	RF00426
RF00426_AANN01624857.1	126	0.460	RF00426
RF00426_AANU01259224.1	127	0.354	RF00426
RF00426_AAPE01262062.1	128	0.352	RF00426
RF00426_AAPN01158836.1	133	0.511	RF00426
RF00426_AAWZ01010081.1	132	0.386	RF00426
RF00426_AAYZ01043390.1	127	0.425	RF00426
RF00426_ABDC01323625.1	129	0.333	RF00426
RF00426_AJ609485.1	127	0.370	RF00426
RF00426_AL021395.16	125	0.352	RF00426
RF00426_AL355802.13	127	0.386	RF00426
