ID	Len	GC	Group
RF00260_AB001040.1	51	0.627	RF00260
RF00260_AB031322.1	51	0.647	RF00260
RF00260_AB047641.1	51	0.686	RF00260
RF00260_AB047643.1	51	0.667	RF00260
RF00260_AB049092.1	51	0.647	RF00260
RF00260_AB049096.1	51	0.627	RF00260
RF00260_AB049100.1	51	0.627	RF00260
RF00260_AB057608.1	51	0.588	RF00260
RF00260_AB057615.1	51	0.647	RF00260
RF00260_AB057682.1	51	0.608	RF00260
RF00260_AB057685.1	51	0.608	RF00260
RF00260_AF009606.1	51	0.627	RF00260
RF00260_AF054260.1	51	0.647	RF00260
RF00260_AF054264.1	51	0.667	RF00260
RF00260_AF064490.1	51	0.706	RF00260
RF00260_AF165050.1	51	0.608	RF00260
RF00260_AF165061.1	51	0.608	RF00260
RF00260_AF176573.1	51	0.667	RF00260
RF00260_AF207752.1	51	0.588	RF00260
RF00260_AF207760.1	51	0.647	RF00260
RF00260_AF207763.1	51	0.627	RF00260
RF00260_AF207768.1	51	0.627	RF00260
RF00260_AF238481.1	51	0.706	RF00260
RF00260_AF359413.1	51	0.608	RF00260
RF00260_AF511949.1	51	0.647	RF00260
RF00260_AJ132996.1	51	0.627	RF00260
RF00260_AJ238800.1	51	0.667	RF00260
RF00260_AY051292.1	51	0.588	RF00260
RF00260_D10076.1	51	0.706	RF00260
RF00260_D14484.1	51	0.608	RF00260
RF00260_D14853.1	51	0.608	RF00260
RF00260_D16190.1	51	0.588	RF00260
RF00260_D16192.1	51	0.588	RF00260
RF00260_D45194.1	51	0.627	RF00260
RF00260_D49775.1	51	0.706	RF00260
RF00260_D49779.1	51	0.647	RF00260
RF00260_D50480.1	51	0.667	RF00260
RF00260_D50481.1	51	0.627	RF00260
RF00260_D63822.1	51	0.627	RF00260
RF00260_D63857.1	51	0.588	RF00260
RF00260_D86530.1	51	0.706	RF00260
RF00260_D86533.1	51	0.588	RF00260
RF00260_D86534.1	51	0.608	RF00260
RF00260_D86536.1	51	0.627	RF00260
RF00260_D86537.1	51	0.706	RF00260
RF00260_D86539.1	51	0.627	RF00260
RF00260_D86541.1	51	0.608	RF00260
RF00260_D86542.1	51	0.608	RF00260
RF00260_M84754.1	51	0.647	RF00260
RF00260_U01214.1	51	0.608	RF00260
RF00260_Y11604.1	51	0.608	RF00260
RF00260_Y13184.1	51	0.667	RF00260
