ID	Len	GC	Group
RF01964_AAFC03093132.1	109	0.450	RF01964
RF01964_AAHX01048282.1	110	0.473	RF01964
RF01964_AALT01661591.1	109	0.431	RF01964
RF01964_AANN01292645.1	109	0.450	RF01964
RF01964_AANU01209576.1	109	0.440	RF01964
RF01964_AAPE01062817.1	109	0.459	RF01964
RF01964_AAQR01076987.1	109	0.431	RF01964
RF01964_AAYZ01074743.1	109	0.440	RF01964
RF01964_ABDC01155932.1	109	0.450	RF01964
RF01964_ABRN01423257.1	109	0.440	RF01964
RF01964_ABRO01032941.1	109	0.431	RF01964
RF01964_ABRP01000330.1	103	0.447	RF01964
RF01964_ABRT010541375.1	109	0.459	RF01964
RF01964_AC125204.4	109	0.477	RF01964
RF01964_ACBE01245135.1	109	0.422	RF01964
RF01964_AF429305.1	109	0.413	RF01964
