ID	Len	GC	Group
RF00917_AACN010115628.1	88	0.534	RF00917
RF00917_AACZ02126604.1	88	0.489	RF00917
RF00917_AAFR03002803.1	82	0.451	RF00917
RF00917_AAGV020456123.1	88	0.568	RF00917
RF00917_AAGW01140904.1	88	0.545	RF00917
RF00917_AAIY01519317.1	88	0.500	RF00917
RF00917_AAKN02012362.1	81	0.506	RF00917
RF00917_AALT01512689.1	81	0.556	RF00917
RF00917_AANG01285199.1	81	0.531	RF00917
RF00917_AANN01537336.1	88	0.511	RF00917
RF00917_AAPE01043626.1	88	0.523	RF00917
RF00917_AAPN01374968.1	93	0.505	RF00917
RF00917_AAPY01689043.1	81	0.543	RF00917
RF00917_AAQQ01554693.1	71	0.563	RF00917
RF00917_AAQR01057567.1	72	0.528	RF00917
RF00917_AAYZ01001621.1	88	0.523	RF00917
RF00917_AC160527.9	88	0.523	RF00917
RF00917_AY865986.1	81	0.531	RF00917
RF00917_AY865987.1	81	0.519	RF00917
RF00917_AY865990.1	81	0.506	RF00917
RF00917_AY865991.1	81	0.519	RF00917
RF00917_AY865992.1	81	0.506	RF00917
RF00917_AY865994.1	81	0.519	RF00917
RF00917_CAAA01059217.1	81	0.519	RF00917
