ID	Len	GC	Group
RF00017_AAAB01008834.1	298	0.601	RF00017
RF00017_AABS01000247.1	286	0.594	RF00017
RF00017_AABS01000318.1	279	0.606	RF00017
RF00017_AABS01000744.1	269	0.595	RF00017
RF00017_AACT01025682.1	274	0.606	RF00017
RF00017_AACT01037627.1	286	0.605	RF00017
RF00017_AACT01038002.1	286	0.605	RF00017
RF00017_AACW02000088.1	295	0.447	RF00017
RF00017_AACZ02064960.1	301	0.621	RF00017
RF00017_AACZ02148519.1	301	0.625	RF00017
RF00017_AADA01294667.1	301	0.621	RF00017
RF00017_AADB02016073.1	299	0.629	RF00017
RF00017_AADB02016074.1	280	0.621	RF00017
RF00017_AADC01117130.1	284	0.627	RF00017
RF00017_AADC01117175.1	280	0.621	RF00017
RF00017_AADD01137907.1	288	0.622	RF00017
RF00017_AADD01137944.1	299	0.629	RF00017
RF00017_AADN02004021.1	133	0.699	RF00017
RF00017_AADN02004024.1	290	0.669	RF00017
RF00017_AAEU02000003.1	299	0.548	RF00017
RF00017_AAEX02019201.1	299	0.639	RF00017
RF00017_AAFC03032873.1	301	0.628	RF00017
RF00017_AAFR03019305.1	301	0.615	RF00017
RF00017_AAGD02010404.1	298	0.638	RF00017
RF00017_AAGE02003358.1	299	0.559	RF00017
RF00017_AAGE02003358.1:2	299	0.572	RF00017
RF00017_AAGE02003358.1:3	299	0.562	RF00017
RF00017_AAGJ02023324.1	299	0.579	RF00017
RF00017_AAGU02434540.1	301	0.625	RF00017
RF00017_AAGV020686351.1	301	0.631	RF00017
RF00017_AAHX01044897.1	301	0.621	RF00017
RF00017_AAHY01101031.1	301	0.621	RF00017
RF00017_AAIZ01001735.1	298	0.547	RF00017
RF00017_AANI01013436.1	296	0.551	RF00017
RF00017_AANU01127736.1	301	0.618	RF00017
RF00017_AAPN01002588.1	301	0.608	RF00017
RF00017_AAPP01019528.1	284	0.546	RF00017
RF00017_AAPQ01006440.1	299	0.548	RF00017
RF00017_AAPU01011054.1	296	0.547	RF00017
RF00017_AAQA01001314.1	301	0.605	RF00017
RF00017_AAQB01008633.1	300	0.540	RF00017
RF00017_AASC02036016.1	301	0.581	RF00017
RF00017_AASW01050803.1	299	0.545	RF00017
RF00017_AATT01000260.1	307	0.521	RF00017
RF00017_AAWT01054001.1	297	0.485	RF00017
RF00017_AB021174.1	298	0.638	RF00017
RF00017_AB061847.1	284	0.627	RF00017
RF00017_AB073218.1	298	0.664	RF00017
RF00017_ABAV01015674.1	299	0.555	RF00017
RF00017_ABBA01018109.1	301	0.625	RF00017
RF00017_ABBA01018120.1	280	0.621	RF00017
RF00017_ABEP02026228.1	300	0.627	RF00017
RF00017_ABFJ01001344.1	298	0.547	RF00017
RF00017_ABGA01125411.1	301	0.625	RF00017
RF00017_ABGA01125459.1	301	0.625	RF00017
RF00017_ABIR01000278.1	300	0.597	RF00017
RF00017_ABKE01001214.1	299	0.589	RF00017
RF00017_ABKP02019894.1	294	0.599	RF00017
RF00017_ABSL01047197.1	298	0.628	RF00017
RF00017_AC002512.1	298	0.554	RF00017
RF00017_AC084446.1	299	0.642	RF00017
RF00017_AC091616.2	298	0.621	RF00017
RF00017_AC095014.1	298	0.554	RF00017
RF00017_AC095014.1:2	298	0.554	RF00017
RF00017_AC099934.14	301	0.621	RF00017
RF00017_AC126244.3	289	0.609	RF00017
RF00017_AC157822.2	284	0.609	RF00017
RF00017_AE001572.2	299	0.552	RF00017
RF00017_AE014297.2	298	0.554	RF00017
RF00017_AL139099.3	301	0.625	RF00017
RF00017_AL590449.1	162	0.593	RF00017
RF00017_AL627171.1	299	0.629	RF00017
RF00017_BX000700.38	282	0.585	RF00017
RF00017_BX469912.5	282	0.599	RF00017
RF00017_BX649540.7	297	0.616	RF00017
RF00017_CAAE01015003.1	299	0.622	RF00017
RF00017_CR854846.8	297	0.609	RF00017
RF00017_CR925739.5	282	0.585	RF00017
RF00017_CU179657.6	282	0.578	RF00017
RF00017_DQ285765.1	290	0.624	RF00017
RF00017_EU207716.1	298	0.570	RF00017
RF00017_FN360013.1	298	0.634	RF00017
RF00017_M20910.1	280	0.621	RF00017
RF00017_U00064.1	299	0.569	RF00017
RF00017_U23515.1	299	0.565	RF00017
RF00017_U40756.1	298	0.611	RF00017
RF00017_U41993.1	293	0.638	RF00017
RF00017_X00952.1	297	0.559	RF00017
RF00017_X01037.1	288	0.628	RF00017
RF00017_X01055.1	277	0.574	RF00017
RF00017_X01056.1	294	0.554	RF00017
RF00017_X02067.1	299	0.629	RF00017
RF00017_X04248.1	299	0.629	RF00017
RF00017_X04249.1	280	0.621	RF00017
RF00017_Z30973.1	299	0.565	RF00017
RF00017_Z34533.1	290	0.572	RF00017
