ID	Len	GC	Group
RF00144_AADN02026635.1	99	0.525	RF00144
RF00144_AAFR03046507.1	99	0.485	RF00144
RF00144_AAFR03049221.1	102	0.510	RF00144
RF00144_AAGU02199607.1	101	0.584	RF00144
RF00144_AAHX01020762.1	97	0.505	RF00144
RF00144_AAHX01170648.1	97	0.526	RF00144
RF00144_AAKN02056464.1	101	0.634	RF00144
RF00144_AANG01185125.1	102	0.598	RF00144
RF00144_AANH01004317.1	99	0.626	RF00144
RF00144_AANH01004681.1	97	0.567	RF00144
RF00144_AANH01005434.1	100	0.520	RF00144
RF00144_AAPE01015652.1	100	0.560	RF00144
RF00144_AAPE01481898.1	102	0.578	RF00144
RF00144_AAQQ01144563.1	101	0.545	RF00144
RF00144_AAQR01138502.1	100	0.590	RF00144
RF00144_AAVX01256932.1	100	0.480	RF00144
RF00144_AAWR02017790.1	102	0.637	RF00144
RF00144_AAWZ01010560.1	101	0.535	RF00144
RF00144_AAWZ01038010.1	99	0.525	RF00144
RF00144_AAWZ01045430.1	100	0.510	RF00144
RF00144_AAYZ01174210.1	101	0.515	RF00144
RF00144_ABDC01156515.1	101	0.653	RF00144
RF00144_AC007229.1	102	0.569	RF00144
RF00144_AL137157.7	100	0.540	RF00144
RF00144_AL590708.18	100	0.500	RF00144
RF00144_BAAE01013242.1	100	0.560	RF00144
RF00144_BAAE01184372.1	99	0.556	RF00144
RF00144_BAAF04022833.1	99	0.545	RF00144
RF00144_BAAF04061048.1	100	0.540	RF00144
RF00144_BAAF04076833.1	100	0.480	RF00144
RF00144_BX088529.6	97	0.577	RF00144
RF00144_CAAA01166376.1	101	0.564	RF00144
RF00144_CAAB01000177.1	99	0.515	RF00144
RF00144_CAAB01001079.1	100	0.480	RF00144
RF00144_CAAE01011305.1	99	0.525	RF00144
RF00144_CAAE01014542.1	100	0.560	RF00144
RF00144_CAAE01014575.1	98	0.561	RF00144
RF00144_CT563248.9	100	0.500	RF00144
RF00144_CU138550.14	97	0.536	RF00144
RF00144_CU929237.12	100	0.550	RF00144
