ID	Len	GC	Group
RF00523_AAPY01183835.1	43	0.744	RF00523
RF00523_AB020683.2	40	0.675	RF00523
RF00523_AC011495.8	39	0.769	RF00523
RF00523_AC024575.6	41	0.610	RF00523
RF00523_AF009181.2	43	0.698	RF00523
RF00523_AF015603.1	40	0.775	RF00523
RF00523_AF090852.1	43	0.744	RF00523
RF00523_AF113937.1	40	0.750	RF00523
RF00523_AF113938.1	40	0.725	RF00523
RF00523_AF113940.1	40	0.775	RF00523
RF00523_AF113942.1	43	0.721	RF00523
RF00523_AF113943.1	40	0.775	RF00523
RF00523_AF117310.1	43	0.674	RF00523
RF00523_AF117311.1	40	0.750	RF00523
RF00523_AF117313.1	40	0.675	RF00523
RF00523_AF117314.1	40	0.725	RF00523
RF00523_AF117321.1	40	0.650	RF00523
RF00523_AF117323.1	40	0.675	RF00523
RF00523_AF117324.1	43	0.744	RF00523
RF00523_AF117329.1	40	0.700	RF00523
RF00523_AF134232.1	43	0.674	RF00523
RF00523_AF139166.1	43	0.721	RF00523
RF00523_AF177293.1	40	0.775	RF00523
RF00523_AF367623.1	40	0.700	RF00523
RF00523_AF367624.1	40	0.700	RF00523
RF00523_AF367625.1	40	0.725	RF00523
RF00523_AJ132392.1	40	0.675	RF00523
RF00523_AK090575.1	40	0.675	RF00523
RF00523_AL163932.5	41	0.634	RF00523
RF00523_AL391832.10	42	0.595	RF00523
RF00523_AY133034.1	40	0.750	RF00523
RF00523_AY133035.1	40	0.675	RF00523
RF00523_AY133036.1	40	0.750	RF00523
RF00523_AY133037.1	43	0.674	RF00523
RF00523_AY133038.1	40	0.700	RF00523
RF00523_AY133039.1	34	0.735	RF00523
RF00523_AY133040.1	43	0.698	RF00523
RF00523_AY133041.1	46	0.739	RF00523
RF00523_AY133042.1	40	0.750	RF00523
RF00523_AY133043.1	49	0.694	RF00523
RF00523_AY133044.1	46	0.652	RF00523
RF00523_AY133045.1	46	0.783	RF00523
RF00523_AY133046.1	40	0.700	RF00523
RF00523_AY133048.1	46	0.739	RF00523
RF00523_AY133049.1	40	0.675	RF00523
RF00523_AY133050.1	40	0.700	RF00523
RF00523_AY133051.1	40	0.725	RF00523
RF00523_AY133052.1	43	0.698	RF00523
RF00523_AY133053.1	40	0.725	RF00523
RF00523_AY133054.1	40	0.725	RF00523
RF00523_AY133055.1	43	0.721	RF00523
RF00523_AY133056.1	43	0.744	RF00523
RF00523_AY133057.1	43	0.721	RF00523
RF00523_AY133058.1	43	0.721	RF00523
RF00523_AY133060.1	43	0.814	RF00523
RF00523_AY133061.1	43	0.698	RF00523
RF00523_AY133062.1	43	0.791	RF00523
RF00523_AY168450.1	40	0.675	RF00523
RF00523_AY208166.1	40	0.800	RF00523
RF00523_AY320368.1	43	0.698	RF00523
RF00523_AY320369.1	40	0.675	RF00523
RF00523_AY320375.1	43	0.651	RF00523
RF00523_AY327450.1	43	0.698	RF00523
RF00523_AY350268.1	43	0.674	RF00523
RF00523_AY360091.1	40	0.650	RF00523
RF00523_AY367639.1	43	0.744	RF00523
RF00523_AY367643.1	43	0.698	RF00523
RF00523_AY371694.1	40	0.650	RF00523
RF00523_AY585239.1	43	0.698	RF00523
RF00523_AY639093.1	40	0.700	RF00523
RF00523_AY639096.1	40	0.675	RF00523
RF00523_AY723286.1	43	0.674	RF00523
RF00523_BC058674.1	43	0.744	RF00523
RF00523_EU341507.1	40	0.775	RF00523
RF00523_FJ796962.1	40	0.725	RF00523
RF00523_L07623.1	43	0.767	RF00523
RF00523_M14054.1	40	0.700	RF00523
RF00523_M33958.1	40	0.650	RF00523
RF00523_S46825.1	40	0.800	RF00523
RF00523_S69654.1	40	0.650	RF00523
RF00523_S80539.1	40	0.725	RF00523
RF00523_S80743.1	40	0.750	RF00523
RF00523_U08293.1	40	0.750	RF00523
RF00523_U08295.1	40	0.725	RF00523
RF00523_U08297.1	40	0.650	RF00523
RF00523_U08299.1	40	0.700	RF00523
RF00523_U08302.1	40	0.700	RF00523
RF00523_U08304.1	40	0.675	RF00523
RF00523_U08305.1	40	0.700	RF00523
RF00523_U08309.1	40	0.700	RF00523
RF00523_U08310.1	40	0.700	RF00523
RF00523_U08311.1	40	0.725	RF00523
RF00523_U08312.1	40	0.725	RF00523
RF00523_U08952.1	40	0.825	RF00523
RF00523_U15164.1	40	0.700	RF00523
RF00523_U15165.1	40	0.725	RF00523
RF00523_U29185.1	40	0.700	RF00523
RF00523_U29186.1	40	0.625	RF00523
RF00523_U75383.1	40	0.725	RF00523
RF00523_U75385.1	40	0.750	RF00523
RF00523_U75389.1	40	0.675	RF00523
RF00523_X74759.1	40	0.675	RF00523
RF00523_X74771.1	40	0.725	RF00523
