ID	Len	GC	Group
RF00533_AAEU02001014.1	71	0.352	RF00533
RF00533_AAKO01000332.1	79	0.367	RF00533
RF00533_AAKO01003964.1	68	0.353	RF00533
RF00533_AAPP01016852.1	76	0.316	RF00533
RF00533_AAPQ01006469.1	78	0.359	RF00533
RF00533_AAPQ01006469.1:2	79	0.316	RF00533
RF00533_AAPT01019411.1	83	0.349	RF00533
RF00533_AASU01043497.1	74	0.351	RF00533
RF00533_AASW01007106.1	68	0.353	RF00533
RF00533_AC008234.9	78	0.321	RF00533
RF00533_AC008234.9:2	78	0.321	RF00533
RF00533_AJ784368.2	75	0.333	RF00533
RF00533_U55854.2	68	0.456	RF00533
