ID	Len	GC	Group
RF00233_AF035198.1	84	0.607	RF00233
RF00233_AF035199.1	84	0.643	RF00233
RF00233_AF035200.1	82	0.585	RF00233
RF00233_AF035201.1	84	0.655	RF00233
RF00233_AF035202.1	84	0.619	RF00233
RF00233_AF035402.1	83	0.566	RF00233
RF00233_AF035633.1	84	0.583	RF00233
RF00233_AF035636.1	86	0.605	RF00233
RF00233_AJ277556.1	84	0.583	RF00233
RF00233_D00637.1	84	0.643	RF00233
RF00233_J04374.1	84	0.619	RF00233
RF00233_J04375.1	82	0.549	RF00233
RF00233_M15284.1	83	0.530	RF00233
RF00233_M24797.1	77	0.571	RF00233
RF00233_M24799.1	77	0.597	RF00233
RF00233_M24801.1	77	0.584	RF00233
RF00233_M24802.1	77	0.597	RF00233
RF00233_M54918.1	85	0.600	RF00233
RF00233_M58310.1	83	0.627	RF00233
RF00233_M58311.1	82	0.573	RF00233
RF00233_M58313.1	81	0.543	RF00233
RF00233_M58314.1	78	0.615	RF00233
RF00233_U88847.1	86	0.581	RF00233
RF00233_U91413.1	84	0.571	RF00233
RF00233_V01418.1	86	0.593	RF00233
RF00233_X54354.1	84	0.595	RF00233
RF00233_Y16104.1	83	0.554	RF00233
RF00233_Z66493.2	86	0.512	RF00233
