ID	Len	GC	Group
RF01892_AABR04048230.1	177	0.367	RF01892
RF01892_AADD01174110.1	181	0.420	RF01892
RF01892_AAEX02034162.1	174	0.397	RF01892
RF01892_AAFC03000995.1	177	0.407	RF01892
RF01892_AAGU02284749.1	179	0.397	RF01892
RF01892_AAGW01207114.1	180	0.411	RF01892
RF01892_AAIY01381730.1	176	0.369	RF01892
RF01892_AAKN02007240.1	180	0.406	RF01892
RF01892_AALT01486602.1	179	0.408	RF01892
RF01892_AANG01587864.1	172	0.395	RF01892
RF01892_AAPE01497626.1	173	0.399	RF01892
RF01892_AAPY01652640.1	181	0.409	RF01892
RF01892_AAQQ01619695.1	178	0.399	RF01892
RF01892_AAQR01184792.1	180	0.411	RF01892
RF01892_AAWR02038334.1	178	0.427	RF01892
RF01892_AAYZ01038147.1	183	0.404	RF01892
RF01892_ABRN01372171.1	177	0.407	RF01892
RF01892_ABRO01110160.1	170	0.394	RF01892
RF01892_ABRP01135829.1	177	0.407	RF01892
RF01892_ABRT010072613.1	178	0.427	RF01892
RF01892_ABVD01060064.1	180	0.389	RF01892
RF01892_AK000749.1	181	0.420	RF01892
RF01892_BC037986.1	181	0.409	RF01892
RF01892_DQ517434.1	177	0.384	RF01892
RF01892_DQ517435.1	177	0.384	RF01892
