ID	Len	GC	Group
RF00127_AALE01000027.1	125	0.472	RF00127
RF00127_AAOE01000005.1	95	0.516	RF00127
RF00127_AAUS01000007.1	93	0.495	RF00127
RF00127_AAWY01000002.1	112	0.482	RF00127
RF00127_AE014299.1	112	0.473	RF00127
RF00127_AL627266.1	94	0.489	RF00127
RF00127_AP008232.1	104	0.538	RF00127
RF00127_BX571861.1	112	0.509	RF00127
RF00127_BX936398.1	125	0.464	RF00127
RF00127_BX950851.1	110	0.536	RF00127
RF00127_CP000282.1	108	0.463	RF00127
RF00127_CP000447.1	109	0.385	RF00127
RF00127_CP000469.1	112	0.473	RF00127
RF00127_CP000647.1	94	0.500	RF00127
RF00127_CP000653.1	94	0.500	RF00127
RF00127_CP000826.1	109	0.550	RF00127
RF00127_CP000961.1	100	0.470	RF00127
RF00127_CP001127.1	94	0.489	RF00127
RF00127_CP001252.1	112	0.464	RF00127
RF00127_V00343.1	93	0.495	RF00127
