ID	Len	GC	Group
RF00582_AAFC03019093.1	134	0.448	RF00582
RF00582_AAFR03022572.1	136	0.449	RF00582
RF00582_AAGU02708990.1	135	0.467	RF00582
RF00582_AAGV020132002.1	137	0.445	RF00582
RF00582_AAHX01017478.1	135	0.341	RF00582
RF00582_AAIY01187655.1	135	0.489	RF00582
RF00582_AAKN02051077.1	136	0.441	RF00582
RF00582_AALT01546168.1	134	0.575	RF00582
RF00582_AANN01547278.1	134	0.470	RF00582
RF00582_AAPE01544597.1	138	0.420	RF00582
RF00582_AAPN01423687.1	137	0.496	RF00582
RF00582_AAQR01601578.1	134	0.433	RF00582
RF00582_AAWR02001118.1	134	0.507	RF00582
RF00582_AAWZ01044847.1	135	0.481	RF00582
RF00582_AAYZ01062852.1	136	0.456	RF00582
RF00582_ABDC01123136.1	134	0.403	RF00582
RF00582_AC055855.9	136	0.426	RF00582
RF00582_AC115734.9	142	0.324	RF00582
RF00582_AC135358.3	135	0.422	RF00582
RF00582_BX005304.8	141	0.362	RF00582
RF00582_BX649250.6	130	0.469	RF00582
RF00582_CAAE01014712.1	132	0.508	RF00582
