ID	Len	GC	Group
RF00841_AACZ02065546.1	90	0.311	RF00841
RF00841_AAEX02026444.1	98	0.306	RF00841
RF00841_AAFC03097915.1	98	0.337	RF00841
RF00841_AAGU02527346.1	89	0.360	RF00841
RF00841_AAGV020551934.1	98	0.276	RF00841
RF00841_AAGW01425736.1	99	0.333	RF00841
RF00841_AAHX01093778.1	98	0.296	RF00841
RF00841_AAKN02020573.1	99	0.303	RF00841
RF00841_AANG01128599.1	88	0.330	RF00841
RF00841_AANU01174943.1	88	0.284	RF00841
RF00841_AAPE01279634.1	88	0.364	RF00841
RF00841_AAQQ01334929.1	99	0.354	RF00841
RF00841_AAQR01656858.1	95	0.358	RF00841
RF00841_AAYZ01615936.1	89	0.315	RF00841
RF00841_ABDC01432121.1	88	0.318	RF00841
RF00841_CAAA01218287.1	88	0.330	RF00841
RF00841_Z84470.1	88	0.273	RF00841
