ID	Len	GC	Group
RF00101_AALC01000007.1	146	0.432	RF00101
RF00101_AALD01000027.1	146	0.452	RF00101
RF00101_AALE01000038.1	146	0.452	RF00101
RF00101_AALF01000001.1	150	0.420	RF00101
RF00101_AE017042.1	148	0.446	RF00101
RF00101_AL627272.1	145	0.441	RF00101
RF00101_AM286415.1	146	0.438	RF00101
RF00101_AM933172.1	145	0.455	RF00101
RF00101_CP000034.1	145	0.455	RF00101
RF00101_CP000647.1	145	0.462	RF00101
RF00101_CP000653.1	146	0.473	RF00101
RF00101_CP000970.1	145	0.455	RF00101
RF00101_CU928145.2	145	0.469	RF00101
