ID	Len	GC	Group
RF00641_AACN010166994.1	81	0.383	RF00641
RF00641_AACN010183773.1	79	0.430	RF00641
RF00641_AACN010495881.1	80	0.425	RF00641
RF00641_AACZ02151779.1	80	0.388	RF00641
RF00641_AADB02234051.1	79	0.430	RF00641
RF00641_AADD01141098.1	79	0.443	RF00641
RF00641_AADD01141100.1	77	0.545	RF00641
RF00641_AAEX02019639.1	80	0.375	RF00641
RF00641_AAFC03086346.1	78	0.321	RF00641
RF00641_AAFC03087121.1	80	0.400	RF00641
RF00641_AAGU02275629.1	79	0.405	RF00641
RF00641_AAGU02275630.1	79	0.405	RF00641
RF00641_AAGU02865591.1	80	0.312	RF00641
RF00641_AAGV020362611.1	78	0.333	RF00641
RF00641_AAGV020362612.1	79	0.443	RF00641
RF00641_AAGV020362614.1	79	0.494	RF00641
RF00641_AAGV020362616.1	80	0.375	RF00641
RF00641_AAGV020430600.1	80	0.487	RF00641
RF00641_AAGV020430601.1	76	0.513	RF00641
RF00641_AAGW01206556.1	76	0.553	RF00641
RF00641_AAGW01274484.1	78	0.487	RF00641
RF00641_AAGW01441521.1	78	0.487	RF00641
RF00641_AAHX01046584.1	78	0.359	RF00641
RF00641_AAIY01408790.1	81	0.358	RF00641
RF00641_AAIY01409313.1	79	0.380	RF00641
RF00641_AAIY01699599.1	78	0.449	RF00641
RF00641_AAKN02051949.1	79	0.468	RF00641
RF00641_AANG01133030.1	78	0.449	RF00641
RF00641_AANG01662501.1	82	0.366	RF00641
RF00641_AANN01196583.1	80	0.375	RF00641
RF00641_AANN01387447.1	79	0.570	RF00641
RF00641_AANU01197804.1	81	0.407	RF00641
RF00641_AANU01197805.1	80	0.375	RF00641
RF00641_AAPE01089253.1	76	0.500	RF00641
RF00641_AAPE01089254.1	79	0.367	RF00641
RF00641_AAPE01468961.1	80	0.487	RF00641
RF00641_AAPY01740242.1	76	0.421	RF00641
RF00641_AAPY01740243.1	79	0.608	RF00641
RF00641_AAQQ01350195.1	79	0.468	RF00641
RF00641_AAQQ01350201.1	80	0.487	RF00641
RF00641_AAQR01332677.1	80	0.300	RF00641
RF00641_AAQR01332678.1	79	0.405	RF00641
RF00641_AAQR01664935.1	77	0.403	RF00641
RF00641_AAWR02020065.1	79	0.418	RF00641
RF00641_AAYZ01254084.1	79	0.519	RF00641
RF00641_AAYZ01254085.1	80	0.600	RF00641
RF00641_ABBA01048514.1	81	0.395	RF00641
RF00641_ABDC01257673.1	80	0.425	RF00641
RF00641_AC121784.2	80	0.425	RF00641
RF00641_AJ517767.1	79	0.405	RF00641
RF00641_AY865936.1	80	0.412	RF00641
