ID	Len	GC	Group
RF00606_AAEX02025002.1	72	0.458	RF00606
RF00606_AAFC03129730.1	73	0.479	RF00606
RF00606_AAFR03047799.1	77	0.481	RF00606
RF00606_AAGU02122115.1	75	0.467	RF00606
RF00606_AAKN02039012.1	73	0.466	RF00606
RF00606_AALT01401044.1	72	0.458	RF00606
RF00606_AANG01382327.1	72	0.431	RF00606
RF00606_AANN01508855.1	68	0.426	RF00606
RF00606_AAPY01584255.1	74	0.419	RF00606
RF00606_AAQR01509031.1	69	0.435	RF00606
RF00606_AAWR02014040.1	74	0.446	RF00606
RF00606_AAYZ01658959.1	74	0.500	RF00606
RF00606_AC005682.2	74	0.419	RF00606
RF00606_AC117663.13	71	0.493	RF00606
RF00606_AC146127.4	74	0.419	RF00606
