ID	Len	GC	Group
RF02029_AALC01000056.1	97	0.392	RF02029
RF02029_AAOJ01000002.1	95	0.316	RF02029
RF02029_AAPH01000003.1	95	0.358	RF02029
RF02029_ABFF01000003.1	97	0.433	RF02029
RF02029_ABHK02000001.1	89	0.404	RF02029
RF02029_ABHP01000004.1	94	0.415	RF02029
RF02029_ABWL01000013.1	95	0.358	RF02029
RF02029_ABWM01000021.1	95	0.347	RF02029
RF02029_AP008232.1	93	0.495	RF02029
RF02029_BABF01001513.1	98	0.449	RF02029
RF02029_BX950851.1	96	0.365	RF02029
RF02029_CAAQ01000897.1	95	0.432	RF02029
RF02029_CP000647.1	95	0.400	RF02029
RF02029_CP000653.1	94	0.372	RF02029
RF02029_CP000783.1	95	0.400	RF02029
RF02029_CP000822.1	94	0.394	RF02029
RF02029_CP000826.1	96	0.375	RF02029
RF02029_CU468135.1	95	0.421	RF02029
RF02029_CU928158.2	95	0.442	RF02029
RF02029_L18867.1	96	0.417	RF02029
RF02029_U00096.2	96	0.417	RF02029
