ID	Len	GC	Group
RF00580_AABR04000383.1	91	0.462	RF00580
RF00580_AADA01106034.1	95	0.421	RF00580
RF00580_AADN02025881.1	93	0.505	RF00580
RF00580_AAEX02035334.1	95	0.453	RF00580
RF00580_AAFC03038181.1	95	0.474	RF00580
RF00580_AAFR03054580.1	94	0.457	RF00580
RF00580_AAGV021021593.1	95	0.411	RF00580
RF00580_AAGW01234134.1	94	0.457	RF00580
RF00580_AAIY01458109.1	93	0.473	RF00580
RF00580_AAKN02033264.1	91	0.418	RF00580
RF00580_AALT01349646.1	95	0.400	RF00580
RF00580_AANG01158662.1	95	0.474	RF00580
RF00580_AANN01330027.1	93	0.398	RF00580
RF00580_AANU01110701.1	90	0.422	RF00580
RF00580_AAPE01105658.1	95	0.442	RF00580
RF00580_AAPN01437579.1	95	0.411	RF00580
RF00580_AAQQ01356717.1	95	0.432	RF00580
RF00580_AAQR01339298.1	92	0.391	RF00580
RF00580_AAWR02013272.1	94	0.436	RF00580
RF00580_AAYZ01105433.1	96	0.417	RF00580
RF00580_ABDC01240858.1	92	0.457	RF00580
RF00580_AC006435.7	92	0.413	RF00580
RF00580_AC006435.7:2	95	0.400	RF00580
RF00580_AL604066.9	91	0.396	RF00580
