ID	Len	GC	Group
RF00603_AACN010478572.1	109	0.670	RF00603
RF00603_AAFC03086458.1	110	0.682	RF00603
RF00603_AAGV020550780.1	110	0.645	RF00603
RF00603_AAHX01004065.1	109	0.661	RF00603
RF00603_AAIY01701293.1	107	0.692	RF00603
RF00603_AALT01144050.1	103	0.660	RF00603
RF00603_AANN01595469.1	114	0.702	RF00603
RF00603_AAPY01018131.1	111	0.703	RF00603
RF00603_AAQQ01534227.1	109	0.697	RF00603
RF00603_AAQR01015197.1	112	0.670	RF00603
RF00603_AAWR02044380.1	109	0.697	RF00603
RF00603_AAYZ01216133.1	110	0.709	RF00603
RF00603_ABDC01373885.1	111	0.748	RF00603
RF00603_AF357349.1	99	0.657	RF00603
RF00603_AK024486.1	110	0.700	RF00603
