ID	Len	GC	Group
RF00168_AADO01000003.1	177	0.373	RF00168
RF00168_AAKK02000085.1	183	0.437	RF00168
RF00168_AALE01000025.1	193	0.601	RF00168
RF00168_AAMR01000029.1	178	0.416	RF00168
RF00168_AAOX01000015.1	180	0.411	RF00168
RF00168_AASA01000017.1	170	0.412	RF00168
RF00168_AAWP01000069.1	181	0.464	RF00168
RF00168_ABCF01000065.1	179	0.464	RF00168
RF00168_ABDQ01000005.1	175	0.303	RF00168
RF00168_AE004439.1	175	0.400	RF00168
RF00168_AE005176.1	183	0.459	RF00168
RF00168_AE008691.1	179	0.475	RF00168
RF00168_AE016827.1	178	0.388	RF00168
RF00168_AE017143.1	171	0.433	RF00168
RF00168_AF269536.1	181	0.304	RF00168
RF00168_AF270308.1	176	0.330	RF00168
RF00168_AF306669.1	176	0.335	RF00168
RF00168_AL009126.3	180	0.533	RF00168
RF00168_AL591976.1	198	0.414	RF00168
RF00168_AL596166.1	198	0.394	RF00168
RF00168_AL935254.1	182	0.511	RF00168
RF00168_AM263198.1	198	0.374	RF00168
RF00168_AP006716.1	177	0.350	RF00168
RF00168_AP008934.1	179	0.363	RF00168
RF00168_BA000004.3	183	0.426	RF00168
RF00168_BA000031.2	181	0.442	RF00168
RF00168_BA000037.2	180	0.411	RF00168
RF00168_BX950851.1	193	0.575	RF00168
RF00168_CP000002.3	180	0.467	RF00168
RF00168_CP000029.1	180	0.317	RF00168
RF00168_CP000046.1	176	0.318	RF00168
RF00168_CP000416.1	183	0.536	RF00168
RF00168_CP000425.1	182	0.473	RF00168
RF00168_CP000436.1	172	0.360	RF00168
RF00168_CP000569.1	172	0.448	RF00168
RF00168_CP000647.1	236	0.602	RF00168
RF00168_CP000826.1	194	0.598	RF00168
RF00168_CP000923.1	190	0.495	RF00168
RF00168_CP001186.1	182	0.352	RF00168
RF00168_EF419299.1	175	0.371	RF00168
RF00168_J03294.1	180	0.444	RF00168
RF00168_M93419.1	180	0.444	RF00168
RF00168_U00006.1	197	0.599	RF00168
RF00168_X00008.1	197	0.599	RF00168
RF00168_X15196.1	196	0.597	RF00168
