ID	Len	GC	Group
RF00724_AAAB01008960.1	94	0.447	RF00724
RF00724_AADG05005052.1	91	0.429	RF00724
RF00724_AADK01036842.1	92	0.478	RF00724
RF00724_AAFS01004981.1	96	0.417	RF00724
RF00724_AAGE02015982.1	104	0.471	RF00724
RF00724_AAJJ01000207.1	89	0.494	RF00724
RF00724_AANI01013986.1	95	0.432	RF00724
RF00724_AAPP01019299.1	95	0.432	RF00724
RF00724_AAPT01020493.1	97	0.381	RF00724
RF00724_AAPU01011488.1	95	0.411	RF00724
RF00724_AAQB01009652.1	90	0.400	RF00724
RF00724_AASV01000010.1	95	0.421	RF00724
RF00724_AAZO01006369.1	95	0.400	RF00724
RF00724_AAZX01009495.1	91	0.484	RF00724
