ID	Len	GC	Group
RF01884_AACZ02039440.1	152	0.467	RF01884
RF01884_AAEX02008323.1	152	0.454	RF01884
RF01884_AAFC03028366.1	151	0.444	RF01884
RF01884_AAFR03033451.1	151	0.457	RF01884
RF01884_AAGU02169186.1	152	0.467	RF01884
RF01884_AAGV020105443.1	152	0.467	RF01884
RF01884_AAGW01334401.1	152	0.467	RF01884
RF01884_AAHX01069476.1	151	0.464	RF01884
RF01884_AAIY01388070.1	161	0.472	RF01884
RF01884_AAKN02035552.1	152	0.428	RF01884
RF01884_AALT01637021.1	152	0.454	RF01884
RF01884_AANG01271987.1	152	0.454	RF01884
RF01884_AANN01182270.1	152	0.434	RF01884
RF01884_AANU01278870.1	151	0.464	RF01884
RF01884_AAPE01614848.1	152	0.454	RF01884
RF01884_AAPN01021282.1	128	0.672	RF01884
RF01884_AAPY01263309.1	152	0.461	RF01884
RF01884_AAQQ01255276.1	148	0.507	RF01884
RF01884_AAQR01610984.1	152	0.434	RF01884
RF01884_AAWR02011952.1	152	0.467	RF01884
RF01884_AAYZ01061849.1	152	0.434	RF01884
RF01884_ABDC01140724.1	151	0.424	RF01884
RF01884_ABGA01218642.1	152	0.467	RF01884
RF01884_ABRN01177379.1	150	0.460	RF01884
RF01884_ABRO01203502.1	152	0.454	RF01884
RF01884_ABRP01153709.1	152	0.467	RF01884
RF01884_ABRT010169842.1	152	0.441	RF01884
RF01884_ABVD01114368.1	152	0.474	RF01884
RF01884_AC069504.7	152	0.461	RF01884
RF01884_AC098735.4	150	0.460	RF01884
RF01884_CABD01470192.1	152	0.461	RF01884
