ID	Len	GC	Group
RF01161_AABR04034668.1	72	0.306	RF01161
RF01161_AACZ02099478.1	75	0.387	RF01161
RF01161_AADN02004882.1	72	0.319	RF01161
RF01161_AAEX02029000.1	72	0.333	RF01161
RF01161_AAFC03070145.1	71	0.296	RF01161
RF01161_AAFR03025134.1	71	0.296	RF01161
RF01161_AAGV020161067.1	70	0.357	RF01161
RF01161_AAGW01003455.1	73	0.342	RF01161
RF01161_AAIY01662003.1	73	0.329	RF01161
RF01161_AAKN02037651.1	72	0.319	RF01161
RF01161_AANG01072514.1	73	0.356	RF01161
RF01161_AANN01814642.1	72	0.403	RF01161
RF01161_AAPE01045627.1	72	0.333	RF01161
RF01161_AAPN01307029.1	70	0.343	RF01161
RF01161_AAPY01155118.1	72	0.361	RF01161
RF01161_AAQR01160465.1	73	0.219	RF01161
RF01161_AAWZ01007323.1	73	0.356	RF01161
RF01161_AAYZ01416934.1	71	0.324	RF01161
RF01161_ABDC01023157.1	66	0.242	RF01161
RF01161_AC155259.1	71	0.366	RF01161
RF01161_AJ609488.1	73	0.356	RF01161
