ID	Len	GC	Group
RF00825_AABR04007982.1	95	0.484	RF00825
RF00825_AABR04028315.1	93	0.484	RF00825
RF00825_AABR04041117.1	93	0.473	RF00825
RF00825_AAHX01005727.1	98	0.418	RF00825
RF00825_AAHX01005728.1	95	0.463	RF00825
RF00825_AAHX01005752.1	97	0.546	RF00825
RF00825_AAHX01446007.1	78	0.474	RF00825
RF00825_AAHY01062139.1	95	0.432	RF00825
RF00825_AAHY01149168.1	95	0.474	RF00825
RF00825_AAHY01152159.1	91	0.429	RF00825
RF00825_AAHY01190415.1	87	0.494	RF00825
RF00825_AAHY01444869.1	95	0.484	RF00825
RF00825_AAHY01695386.1	96	0.531	RF00825
RF00825_AAXM01007418.1	92	0.446	RF00825
RF00825_AC091333.6	91	0.451	RF00825
RF00825_AC117644.6	96	0.552	RF00825
RF00825_AC119249.7	95	0.411	RF00825
RF00825_CAAA01073141.1	95	0.453	RF00825
