ID	Len	GC	Group
RF01229_AACZ02105317.1	132	0.568	RF01229
RF01229_AADN02013905.1	135	0.496	RF01229
RF01229_AAEX02033812.1	132	0.553	RF01229
RF01229_AAFC03094193.1	133	0.534	RF01229
RF01229_AAFR03064834.1	131	0.672	RF01229
RF01229_AAGU02170244.1	134	0.567	RF01229
RF01229_AAGV020349331.1	134	0.590	RF01229
RF01229_AAGW01500392.1	133	0.556	RF01229
RF01229_AAHX01090248.1	133	0.511	RF01229
RF01229_AAIY01679074.1	134	0.560	RF01229
RF01229_AAKN02038452.1	133	0.556	RF01229
RF01229_AALT01251133.1	132	0.530	RF01229
RF01229_AANG01752618.1	133	0.556	RF01229
RF01229_AANN01508860.1	133	0.526	RF01229
RF01229_AAPN01343940.1	134	0.440	RF01229
RF01229_AAPY01017333.1	133	0.556	RF01229
RF01229_AAQQ01533914.1	133	0.541	RF01229
RF01229_AAQR01014372.1	133	0.519	RF01229
RF01229_AAWR02016182.1	133	0.541	RF01229
RF01229_AAWZ01006718.1	133	0.489	RF01229
RF01229_AAYZ01650745.1	133	0.586	RF01229
RF01229_ABDC01226143.1	132	0.508	RF01229
RF01229_AC099740.2	139	0.504	RF01229
RF01229_AC129306.5	133	0.481	RF01229
RF01229_AM413009.1	132	0.561	RF01229
RF01229_BAAE01083321.1	134	0.485	RF01229
RF01229_CAAE01014737.1	139	0.547	RF01229
RF01229_CR352215.34	139	0.496	RF01229
