ID	Len	GC	Group
RF01957_AAEX02018907.1	153	0.471	RF01957
RF01957_AAFC03127117.1	159	0.553	RF01957
RF01957_AAGV020174835.1	167	0.587	RF01957
RF01957_AAHX01009292.1	152	0.579	RF01957
RF01957_AAPE01628427.1	158	0.500	RF01957
RF01957_AAPY01121104.1	157	0.535	RF01957
RF01957_AAWR02037820.1	159	0.547	RF01957
RF01957_ABDC01174326.1	156	0.571	RF01957
RF01957_ABRN01073279.1	161	0.559	RF01957
RF01957_ABRP01112173.1	152	0.533	RF01957
RF01957_ABRQ01073711.1	158	0.570	RF01957
RF01957_ABRR01570143.1	159	0.541	RF01957
RF01957_ABRT010652660.1	159	0.547	RF01957
RF01957_ABVD01917905.1	161	0.571	RF01957
RF01957_ACBE01352828.1	160	0.531	RF01957
RF01957_BC025215.1	152	0.592	RF01957
RF01957_EF177379.1	159	0.560	RF01957
RF01957_EF397601.2	158	0.557	RF01957
