ID	Len	GC	Group
RF00154_AADN02035970.1	70	0.429	RF00154
RF00154_AAEX02016206.1	75	0.347	RF00154
RF00154_AAFC03118698.1	72	0.375	RF00154
RF00154_AAGU02153977.1	72	0.375	RF00154
RF00154_AAGV020172891.1	69	0.406	RF00154
RF00154_AAGW01552432.1	75	0.387	RF00154
RF00154_AAHX01094491.1	73	0.342	RF00154
RF00154_AAIY01452900.1	72	0.375	RF00154
RF00154_AAKN02009865.1	73	0.370	RF00154
RF00154_AALT01139724.1	75	0.360	RF00154
RF00154_AANN01251366.1	74	0.351	RF00154
RF00154_AANU01297394.1	70	0.329	RF00154
RF00154_AAPE01522365.1	75	0.387	RF00154
RF00154_AAPN01346672.1	72	0.500	RF00154
RF00154_AAPY01036059.1	77	0.364	RF00154
RF00154_AAQQ01034281.1	72	0.375	RF00154
RF00154_AAVX01073374.1	75	0.387	RF00154
RF00154_AAWR02002436.1	75	0.413	RF00154
RF00154_AAWZ01012305.1	68	0.397	RF00154
RF00154_AAYZ01034644.1	76	0.342	RF00154
RF00154_ABDC01145604.1	75	0.360	RF00154
RF00154_AC114820.4	70	0.343	RF00154
RF00154_U72852.1	68	0.353	RF00154
