ID	Len	GC	Group
RF00577_AACN010405140.1	80	0.275	RF00577
RF00577_AADN02052362.1	80	0.325	RF00577
RF00577_AAFC03009010.1	82	0.280	RF00577
RF00577_AAFR03031361.1	80	0.312	RF00577
RF00577_AAGU02880785.1	80	0.312	RF00577
RF00577_AAHX01013454.1	80	0.325	RF00577
RF00577_AAIY01747932.1	80	0.325	RF00577
RF00577_AANH01004731.1	79	0.304	RF00577
RF00577_AAPE01518232.1	80	0.287	RF00577
RF00577_AAQQ01294809.1	80	0.312	RF00577
RF00577_AAQR01251644.1	81	0.284	RF00577
RF00577_AAWR02016450.1	80	0.312	RF00577
RF00577_AB168634.1	80	0.325	RF00577
RF00577_ABDC01624612.1	78	0.282	RF00577
RF00577_AC135079.9	81	0.296	RF00577
RF00577_AK124098.1	80	0.312	RF00577
