ID	Len	GC	Group
RF00277_AABR04019870.1	71	0.437	RF00277
RF00277_AAFC03040867.1	70	0.457	RF00277
RF00277_AAFR03054690.1	74	0.432	RF00277
RF00277_AAGU02633435.1	71	0.451	RF00277
RF00277_AAGV020452875.1	71	0.423	RF00277
RF00277_AAGW01262618.1	71	0.535	RF00277
RF00277_AAIY01670945.1	71	0.507	RF00277
RF00277_AAKN02044274.1	72	0.444	RF00277
RF00277_AALT01061078.1	71	0.521	RF00277
RF00277_AANN01832263.1	68	0.500	RF00277
RF00277_AAPE01586272.1	68	0.471	RF00277
RF00277_AAPY01312558.1	71	0.451	RF00277
RF00277_AAQQ01674205.1	74	0.419	RF00277
RF00277_AAQR01289125.1	71	0.423	RF00277
RF00277_AAVX01157372.1	72	0.361	RF00277
RF00277_AAWR02013550.1	71	0.437	RF00277
RF00277_AAWZ01045587.1	72	0.583	RF00277
RF00277_AAYZ01665444.1	77	0.545	RF00277
RF00277_ABDC01454908.1	71	0.465	RF00277
RF00277_AC093484.2	72	0.444	RF00277
RF00277_AL596181.10	72	0.486	RF00277
RF00277_CAAB01000951.1	75	0.453	RF00277
RF00277_CAAE01015001.1	69	0.391	RF00277
RF00277_CR524332.1	73	0.411	RF00277
RF00277_X96649.1	71	0.437	RF00277
