ID	Len	GC	Group
RF00358_AAAA02019713.1	100	0.440	RF00358
RF00358_AARH01008371.1	90	0.389	RF00358
RF00358_AARH01009456.1	91	0.407	RF00358
RF00358_AASG02003152.1	92	0.402	RF00358
RF00358_AC007767.3	96	0.375	RF00358
RF00358_AC146791.12	94	0.340	RF00358
RF00358_AC146791.12:2	94	0.309	RF00358
RF00358_AJ307914.1	96	0.458	RF00358
RF00358_AJ309195.1	100	0.440	RF00358
RF00358_AJ489945.1	100	0.440	RF00358
RF00358_AM480118.2	93	0.398	RF00358
RF00358_AP006141.1	90	0.356	RF00358
RF00358_AP008207.1	100	0.440	RF00358
RF00358_CAAP02002226.1	93	0.430	RF00358
