ID	Len	GC	Group
RF00645_AAAA02000879.1	119	0.504	RF00645
RF00645_AAAA02006935.1	130	0.569	RF00645
RF00645_AAAA02007387.1	136	0.478	RF00645
RF00645_AACV01004468.1	175	0.440	RF00645
RF00645_AARH01000003.1	171	0.351	RF00645
RF00645_AARH01000583.1	130	0.454	RF00645
RF00645_AARH01002590.1	116	0.457	RF00645
RF00645_AARH01002993.1	117	0.487	RF00645
RF00645_AARH01003347.1	111	0.450	RF00645
RF00645_AARH01003557.1	172	0.424	RF00645
RF00645_AARH01005671.1	119	0.395	RF00645
RF00645_AARH01006471.1	116	0.414	RF00645
RF00645_AARH01007178.1	249	0.390	RF00645
RF00645_AARH01007603.1	118	0.458	RF00645
RF00645_AARH01007968.1	108	0.417	RF00645
RF00645_AARH01009234.1	126	0.500	RF00645
RF00645_AARH01010231.1	124	0.484	RF00645
RF00645_AARH01011492.1	124	0.484	RF00645
RF00645_AARH01018410.1	111	0.414	RF00645
RF00645_AASG02000270.1	124	0.460	RF00645
RF00645_AASG02000349.1	105	0.295	RF00645
RF00645_AASG02000866.1	105	0.457	RF00645
RF00645_AASG02001387.1	80	0.438	RF00645
RF00645_AASG02002697.1	120	0.467	RF00645
RF00645_AASG02003632.1	114	0.474	RF00645
RF00645_AASG02003941.1	136	0.419	RF00645
RF00645_AASG02006838.1	111	0.432	RF00645
RF00645_AASG02007020.1	252	0.377	RF00645
RF00645_AASG02009044.1	134	0.351	RF00645
RF00645_AB016889.1	150	0.367	RF00645
RF00645_AC024260.4	97	0.423	RF00645
RF00645_AC025808.8	125	0.432	RF00645
RF00645_AC148485.10	226	0.434	RF00645
RF00645_AC186138.3	115	0.443	RF00645
RF00645_AC189369.2	177	0.316	RF00645
RF00645_AK241891.1	132	0.462	RF00645
RF00645_AM422776.1	100	0.410	RF00645
RF00645_AM423269.2	105	0.524	RF00645
RF00645_AM428868.1	109	0.450	RF00645
RF00645_AM430160.2	107	0.477	RF00645
RF00645_AM432580.2	119	0.487	RF00645
RF00645_AM433342.2	105	0.476	RF00645
RF00645_AM434595.1	101	0.495	RF00645
RF00645_AM444055.2	97	0.505	RF00645
RF00645_AM444927.2	122	0.402	RF00645
RF00645_AM448712.2	96	0.479	RF00645
RF00645_AM454465.1	120	0.517	RF00645
RF00645_AM458937.2	97	0.474	RF00645
RF00645_AM461173.2	112	0.393	RF00645
RF00645_AM475073.1	88	0.534	RF00645
RF00645_AM476671.2	118	0.424	RF00645
RF00645_AM487000.2	150	0.420	RF00645
RF00645_AM488015.2	101	0.416	RF00645
RF00645_AM488283.1	143	0.455	RF00645
RF00645_AM489765.1	146	0.363	RF00645
RF00645_AP005093.3	107	0.486	RF00645
RF00645_AP008210.1	116	0.560	RF00645
RF00645_AY426196.1	115	0.417	RF00645
RF00645_AY551192.1	125	0.384	RF00645
RF00645_AY551193.1	238	0.332	RF00645
RF00645_AY551196.1	98	0.418	RF00645
RF00645_AY551197.1	105	0.438	RF00645
RF00645_AY551198.1	127	0.457	RF00645
RF00645_AY551244.1	172	0.436	RF00645
RF00645_AY551245.1	134	0.440	RF00645
RF00645_CAAP02000116.1	182	0.352	RF00645
RF00645_CAAP02000146.1	102	0.510	RF00645
RF00645_CAAP02001612.1	103	0.534	RF00645
RF00645_CAAP02002239.1	101	0.505	RF00645
