ID	Len	GC	Group
RF00423_AABR04096976.1	128	0.500	RF00423
RF00423_AADN02015897.1	129	0.488	RF00423
RF00423_AAEX02026293.1	129	0.550	RF00423
RF00423_AAFC03006841.1	135	0.467	RF00423
RF00423_AAFR03052106.1	129	0.465	RF00423
RF00423_AAGU02477719.1	127	0.409	RF00423
RF00423_AAGV020375682.1	130	0.438	RF00423
RF00423_AAGW01154649.1	130	0.523	RF00423
RF00423_AAIY01148998.1	128	0.492	RF00423
RF00423_AAKN02015658.1	129	0.473	RF00423
RF00423_AALT01070738.1	129	0.566	RF00423
RF00423_AANG01021475.1	129	0.597	RF00423
RF00423_AANN01670216.1	130	0.492	RF00423
RF00423_AANU01114943.1	129	0.488	RF00423
RF00423_AAPE01190368.1	128	0.453	RF00423
RF00423_AAPY01340777.1	129	0.504	RF00423
RF00423_AAQR01523752.1	129	0.481	RF00423
RF00423_AAWR02038660.1	129	0.504	RF00423
RF00423_AAWZ01031794.1	128	0.492	RF00423
RF00423_AAYZ01608759.1	131	0.519	RF00423
RF00423_AJ609483.1	129	0.465	RF00423
RF00423_AL645803.19	127	0.520	RF00423
RF00423_AY270787.1	123	0.512	RF00423
