ID	Len	GC	Group
RF01069_AAFJ01000002.1	126	0.437	RF01069
RF01069_AAFL01000002.1	128	0.430	RF01069
RF01069_AAFY01000382.1	112	0.411	RF01069
RF01069_AAFY01003596.1	125	0.416	RF01069
RF01069_AAFY01021399.1	133	0.474	RF01069
RF01069_AE017125.1	134	0.455	RF01069
RF01069_AL111168.1	128	0.406	RF01069
RF01069_AM260522.1	114	0.386	RF01069
RF01069_AP009178.1	133	0.602	RF01069
RF01069_AP009179.1	130	0.554	RF01069
RF01069_BX571659.1	131	0.519	RF01069
RF01069_CP000025.1	128	0.398	RF01069
RF01069_CP000153.1	134	0.493	RF01069
RF01069_CP000241.1	115	0.400	RF01069
RF01069_CP000487.1	130	0.454	RF01069
RF01069_CP000538.1	128	0.398	RF01069
RF01069_CP000767.1	129	0.481	RF01069
RF01069_CP000768.1	128	0.406	RF01069
RF01069_CP000776.1	111	0.468	RF01069
RF01069_CP000792.1	129	0.481	RF01069
RF01069_CP000932.1	130	0.415	RF01069
