ID	Len	GC	Group
RF00041_AF029859.2	120	0.433	RF00041
RF00041_AF039205.1	121	0.446	RF00041
RF00041_AF083069.1	121	0.405	RF00041
RF00041_AF085363.1	126	0.437	RF00041
RF00041_AF114383.1	121	0.446	RF00041
RF00041_AF230973.1	130	0.354	RF00041
RF00041_AF231765.1	121	0.421	RF00041
RF00041_AF241359.1	121	0.380	RF00041
RF00041_AF311938.1	126	0.389	RF00041
RF00041_AF311939.1	122	0.434	RF00041
RF00041_AF317694.1	121	0.438	RF00041
RF00041_AF328683.1	121	0.438	RF00041
RF00041_AF465516.1	121	0.413	RF00041
RF00041_AF465517.1	121	0.388	RF00041
RF00041_AF524866.1	120	0.417	RF00041
RF00041_AF524867.1	120	0.425	RF00041
RF00041_AJ245863.1	130	0.431	RF00041
RF00041_AJ245864.1	130	0.446	RF00041
RF00041_AJ276224.1	122	0.418	RF00041
RF00041_AJ493062.2	121	0.421	RF00041
RF00041_AJ577589.1	122	0.410	RF00041
RF00041_AJ577590.1	122	0.418	RF00041
RF00041_AJ577594.1	122	0.451	RF00041
RF00041_AY036578.1	121	0.438	RF00041
RF00041_AY186748.1	122	0.410	RF00041
RF00041_AY302539.1	122	0.402	RF00041
RF00041_AY302540.1	121	0.421	RF00041
RF00041_AY302541.1	121	0.421	RF00041
RF00041_AY302542.1	125	0.464	RF00041
RF00041_AY302543.1	121	0.397	RF00041
RF00041_AY302544.1	121	0.388	RF00041
RF00041_AY302545.1	121	0.388	RF00041
RF00041_AY302546.1	121	0.413	RF00041
RF00041_AY302547.1	121	0.455	RF00041
RF00041_AY302548.1	121	0.421	RF00041
RF00041_AY302549.1	121	0.446	RF00041
RF00041_AY302550.1	122	0.418	RF00041
RF00041_AY302551.1	122	0.418	RF00041
RF00041_AY302552.1	121	0.413	RF00041
RF00041_AY302553.1	121	0.405	RF00041
RF00041_AY302554.1	121	0.397	RF00041
RF00041_AY302555.1	121	0.405	RF00041
RF00041_AY302556.1	121	0.421	RF00041
RF00041_AY302557.1	121	0.430	RF00041
RF00041_AY302558.1	121	0.388	RF00041
RF00041_AY302560.1	121	0.413	RF00041
RF00041_AY429470.1	121	0.421	RF00041
RF00041_D00627.1	124	0.435	RF00041
RF00041_D10582.1	120	0.408	RF00041
RF00041_D16364.1	121	0.430	RF00041
RF00041_K02709.1	119	0.437	RF00041
RF00041_M16560.1	120	0.417	RF00041
RF00041_S76772.1	122	0.443	RF00041
RF00041_U16283.1	121	0.380	RF00041
RF00041_U57056.1	121	0.430	RF00041
RF00041_X05690.1	121	0.405	RF00041
RF00041_X67706.1	122	0.459	RF00041
RF00041_X77708.1	131	0.359	RF00041
RF00041_X84981.1	120	0.433	RF00041
RF00041_X92886.1	120	0.417	RF00041
