ID	Len	GC	Group
RF00575_AADN02019867.1	89	0.416	RF00575
RF00575_AAEX02010444.1	86	0.349	RF00575
RF00575_AAFC03122356.1	87	0.333	RF00575
RF00575_AAFR03042041.1	88	0.352	RF00575
RF00575_AAGJ02090656.1	94	0.351	RF00575
RF00575_AAGU02333491.1	89	0.337	RF00575
RF00575_AAGV020622443.1	90	0.356	RF00575
RF00575_AAGW01617618.1	89	0.382	RF00575
RF00575_AAIY01449308.1	87	0.322	RF00575
RF00575_AAKN02019436.1	87	0.379	RF00575
RF00575_AALT01509877.1	85	0.365	RF00575
RF00575_AANN01703169.1	86	0.384	RF00575
RF00575_AAPN01394254.1	89	0.360	RF00575
RF00575_AAPY01697198.1	89	0.337	RF00575
RF00575_AAYZ01352730.1	87	0.379	RF00575
RF00575_AAZX01002711.1	84	0.262	RF00575
RF00575_AC064836.7	88	0.375	RF00575
RF00575_AC126934.4	87	0.322	RF00575
RF00575_AC147254.4	84	0.381	RF00575
RF00575_CR628393.11	91	0.407	RF00575
