ID	Len	GC	Group
RF00188_AABR04072625.1	74	0.527	RF00188
RF00188_AAEX02023606.1	78	0.449	RF00188
RF00188_AAEX02023606.1:2	88	0.443	RF00188
RF00188_AAFC03057234.1	77	0.468	RF00188
RF00188_AAFC03117268.1	85	0.482	RF00188
RF00188_AAFR03043953.1	87	0.471	RF00188
RF00188_AAGU02089741.1	85	0.471	RF00188
RF00188_AAGU02089750.1	78	0.474	RF00188
RF00188_AAGV020117860.1	75	0.467	RF00188
RF00188_AAGV020117873.1	85	0.459	RF00188
RF00188_AAGW01229439.1	73	0.438	RF00188
RF00188_AAGW01342897.1	85	0.447	RF00188
RF00188_AAHX01039952.1	83	0.518	RF00188
RF00188_AAIY01139367.1	78	0.436	RF00188
RF00188_AAIY01667663.1	85	0.447	RF00188
RF00188_AAKN02028607.1	84	0.488	RF00188
RF00188_AALT01508697.1	85	0.459	RF00188
RF00188_AALT01656438.1	79	0.405	RF00188
RF00188_AANG01578078.1	78	0.513	RF00188
RF00188_AANG01805514.1	85	0.482	RF00188
RF00188_AANN01211961.1	73	0.466	RF00188
RF00188_AANN01806547.1	85	0.447	RF00188
RF00188_AANU01100659.1	85	0.447	RF00188
RF00188_AAPE01433762.1	78	0.474	RF00188
RF00188_AAPE01433768.1	85	0.482	RF00188
RF00188_AAPY01143135.1	82	0.500	RF00188
RF00188_AAPY01620768.1	73	0.562	RF00188
RF00188_AAQQ01135135.1	73	0.438	RF00188
RF00188_AAQQ01591182.1	84	0.464	RF00188
RF00188_AAQR01544431.1	73	0.411	RF00188
RF00188_AAVX01601717.1	84	0.417	RF00188
RF00188_AAWR02028238.1	76	0.526	RF00188
RF00188_AAWR02028238.1:2	85	0.471	RF00188
RF00188_AAYZ01079849.1	85	0.471	RF00188
RF00188_ABDC01218124.1	85	0.424	RF00188
RF00188_AF357332.1	59	0.475	RF00188
RF00188_AJ278763.1	66	0.485	RF00188
RF00188_AL445235.30	73	0.452	RF00188
RF00188_AL445235.30:2	86	0.442	RF00188
RF00188_AL627104.16	83	0.482	RF00188
RF00188_AY349604.1	86	0.453	RF00188
