ID	Len	GC	Group
RF00246_AADN02044924.1	91	0.495	RF00246
RF00246_AAEX02008105.1	91	0.484	RF00246
RF00246_AAFR03023061.1	91	0.516	RF00246
RF00246_AAGU02576112.1	91	0.516	RF00246
RF00246_AAGV020089264.1	91	0.330	RF00246
RF00246_AAGW01557502.1	91	0.516	RF00246
RF00246_AAIY01255743.1	91	0.527	RF00246
RF00246_AANG01260705.1	89	0.551	RF00246
RF00246_AANH01002554.1	91	0.418	RF00246
RF00246_AAPE01018078.1	90	0.522	RF00246
RF00246_AAPN01269426.1	91	0.495	RF00246
RF00246_AAPY01288096.1	91	0.484	RF00246
RF00246_AAVX01101128.1	90	0.411	RF00246
RF00246_AAWZ01035952.1	91	0.440	RF00246
RF00246_AC018659.35	90	0.333	RF00246
RF00246_AC094021.2	90	0.522	RF00246
RF00246_AC098936.2	91	0.516	RF00246
RF00246_AC125204.4	90	0.344	RF00246
RF00246_AY865876.1	90	0.522	RF00246
RF00246_AY865877.1	90	0.533	RF00246
RF00246_AY865878.1	90	0.333	RF00246
RF00246_AY865879.1	90	0.333	RF00246
RF00246_AY865880.1	90	0.333	RF00246
RF00246_AY865881.1	90	0.333	RF00246
RF00246_AY865882.1	90	0.356	RF00246
RF00246_BAAF04047621.1	90	0.389	RF00246
RF00246_BC025935.1	90	0.467	RF00246
RF00246_BX855597.6	92	0.370	RF00246
RF00246_CAAB01003403.1	91	0.440	RF00246
RF00246_CAAE01014729.1	92	0.446	RF00246
