ID	Len	GC	Group
RF00071_AABR04007762.1	70	0.357	RF00071
RF00071_AADA01146743.1	81	0.296	RF00071
RF00071_AADN02016178.1	71	0.324	RF00071
RF00071_AAEX02019935.1	73	0.329	RF00071
RF00071_AAFC03040637.1	69	0.290	RF00071
RF00071_AAFR03015790.1	72	0.292	RF00071
RF00071_AAGU02402484.1	67	0.358	RF00071
RF00071_AAGV020149726.1	68	0.338	RF00071
RF00071_AAGW01140083.1	66	0.303	RF00071
RF00071_AAIY01412025.1	72	0.361	RF00071
RF00071_AAKN02042687.1	69	0.319	RF00071
RF00071_AALT01646974.1	69	0.333	RF00071
RF00071_AANG01715464.1	77	0.286	RF00071
RF00071_AANN01335782.1	73	0.315	RF00071
RF00071_AANU01092345.1	68	0.324	RF00071
RF00071_AAPE01202854.1	71	0.310	RF00071
RF00071_AAPN01216197.1	72	0.389	RF00071
RF00071_AAPY01415118.1	73	0.356	RF00071
RF00071_AAWR02018749.1	72	0.347	RF00071
RF00071_AAYZ01412487.1	64	0.312	RF00071
RF00071_ABDC01207740.1	73	0.301	RF00071
RF00071_X87373.1	72	0.278	RF00071
RF00071_Z83331.1	70	0.386	RF00071
RF00071_Z83332.1	68	0.382	RF00071
RF00071_Z83334.1	65	0.354	RF00071
