ID	Len	GC	Group
RF00592_AADN02034182.1	67	0.269	RF00592
RF00592_AAFC03120161.1	65	0.369	RF00592
RF00592_AAFR03026464.1	65	0.369	RF00592
RF00592_AAGV020273689.1	65	0.292	RF00592
RF00592_AAGW01454978.1	64	0.328	RF00592
RF00592_AAIY01534871.1	65	0.338	RF00592
RF00592_AANG01024596.1	65	0.338	RF00592
RF00592_AANN01730354.1	64	0.328	RF00592
RF00592_AAPY01728088.1	65	0.354	RF00592
RF00592_AAQQ01328837.1	65	0.338	RF00592
RF00592_AAWR02036950.1	65	0.323	RF00592
RF00592_AAYZ01154867.1	64	0.422	RF00592
RF00592_ABDC01272342.1	65	0.323	RF00592
RF00592_AC073875.6	65	0.292	RF00592
RF00592_AC092630.3	69	0.304	RF00592
RF00592_AC143509.11	66	0.394	RF00592
RF00592_AL591203.15	65	0.369	RF00592
RF00592_BC055883.1	66	0.288	RF00592
