ID	Len	GC	Group
RF00688_AARH01001039.1	99	0.455	RF00688
RF00688_AARH01002882.1	99	0.424	RF00688
RF00688_AASG02000377.1	133	0.376	RF00688
RF00688_AASG02008916.1	115	0.443	RF00688
RF00688_AC009978.3	121	0.421	RF00688
RF00688_AC026234.4	117	0.393	RF00688
RF00688_AC189295.2	112	0.455	RF00688
RF00688_AC189318.1	120	0.417	RF00688
RF00688_AM428484.2	98	0.480	RF00688
RF00688_AM434426.2	95	0.495	RF00688
RF00688_AM454446.1	108	0.472	RF00688
RF00688_AP008208.1	112	0.473	RF00688
RF00688_DQ908352.1	121	0.438	RF00688
