ID	Len	GC	Group
RF00325_AADN02036258.1	79	0.443	RF00325
RF00325_AAEX02013622.1	80	0.450	RF00325
RF00325_AAFR03004750.1	78	0.487	RF00325
RF00325_AAGU02496094.1	76	0.487	RF00325
RF00325_AAGW01498641.1	76	0.566	RF00325
RF00325_AAHX01042265.1	78	0.500	RF00325
RF00325_AAIY01667790.1	87	0.437	RF00325
RF00325_AAIY01696762.1	76	0.487	RF00325
RF00325_AAKN02023481.1	77	0.429	RF00325
RF00325_AALT01647276.1	88	0.420	RF00325
RF00325_AALT01651459.1	78	0.474	RF00325
RF00325_AANG01194723.1	76	0.474	RF00325
RF00325_AANN01688271.1	87	0.437	RF00325
RF00325_AANU01293451.1	77	0.442	RF00325
RF00325_AAPE01127136.1	76	0.461	RF00325
RF00325_AAPN01065335.1	78	0.487	RF00325
RF00325_AAPY01599111.1	78	0.487	RF00325
RF00325_AAQQ01098685.1	78	0.449	RF00325
RF00325_AAQR01092869.1	77	0.468	RF00325
RF00325_AAVX01115814.1	75	0.413	RF00325
RF00325_AAWR02004239.1	76	0.461	RF00325
RF00325_AAWZ01019147.1	78	0.513	RF00325
RF00325_AAYZ01232906.1	75	0.520	RF00325
RF00325_AC097720.5	89	0.461	RF00325
RF00325_AC154469.3	88	0.489	RF00325
RF00325_AC154569.2	88	0.489	RF00325
RF00325_AF357335.1	71	0.451	RF00325
RF00325_AF357377.1	68	0.485	RF00325
RF00325_CAAE01007089.1	77	0.571	RF00325
RF00325_CU076099.7	82	0.390	RF00325
RF00325_X96652.1	78	0.474	RF00325
