ID	Len	GC	Group
RF00422_AADN02011221.1	131	0.412	RF00422
RF00422_AAEX02025619.1	129	0.372	RF00422
RF00422_AAFC03040928.1	130	0.362	RF00422
RF00422_AAFR03045911.1	132	0.364	RF00422
RF00422_AAGV020289204.1	130	0.354	RF00422
RF00422_AAGW01093359.1	130	0.354	RF00422
RF00422_AAHX01111234.1	122	0.377	RF00422
RF00422_AAIY01149578.1	130	0.346	RF00422
RF00422_AAKN02043886.1	130	0.331	RF00422
RF00422_AALT01160167.1	130	0.354	RF00422
RF00422_AANU01100835.1	130	0.362	RF00422
RF00422_AAPE01295930.1	129	0.333	RF00422
RF00422_AAPY01747800.1	131	0.344	RF00422
RF00422_AAQQ01362516.1	130	0.354	RF00422
RF00422_AAQR01126983.1	130	0.400	RF00422
RF00422_AAYZ01705947.1	129	0.357	RF00422
RF00422_ABDC01430031.1	130	0.308	RF00422
RF00422_AC011120.11	137	0.314	RF00422
RF00422_AJ609482.1	130	0.346	RF00422
RF00422_AL645729.14	130	0.346	RF00422
RF00422_BX649240.1	132	0.394	RF00422
