ID	Len	GC	Group
RF00504_AE000516.2	91	0.626	RF00504
RF00504_AE004439.1	117	0.453	RF00504
RF00504_AE008691.1	111	0.477	RF00504
RF00504_AE008691.1:2	97	0.546	RF00504
RF00504_AE008691.1:3	87	0.425	RF00504
RF00504_AE008922.1	82	0.610	RF00504
RF00504_AE008923.1	110	0.655	RF00504
RF00504_AE014292.2	103	0.534	RF00504
RF00504_AE016822.1	99	0.677	RF00504
RF00504_AE017355.1	101	0.426	RF00504
RF00504_AE017355.1:2	120	0.483	RF00504
RF00504_AJ301559.2	135	0.644	RF00504
RF00504_AJ301559.2:2	93	0.656	RF00504
RF00504_AJ312125.1	139	0.345	RF00504
RF00504_AJ312125.1:2	70	0.529	RF00504
RF00504_AL591688.1	85	0.624	RF00504
RF00504_AL591978.1	92	0.478	RF00504
RF00504_AL596168.1	92	0.467	RF00504
RF00504_AL766849.1	133	0.459	RF00504
RF00504_AL766849.1:2	80	0.438	RF00504
RF00504_AL939108.1	118	0.653	RF00504
RF00504_AL939108.1:2	96	0.667	RF00504
RF00504_AL939123.1	94	0.713	RF00504
RF00504_AL939123.1:2	115	0.652	RF00504
RF00504_BX572605.1	93	0.656	RF00504
RF00504_BX572605.1:2	87	0.701	RF00504
RF00504_BX640439.1	93	0.656	RF00504
RF00504_BX640445.1	85	0.659	RF00504
RF00504_BX640445.1:2	107	0.645	RF00504
RF00504_BX842572.1	108	0.648	RF00504
RF00504_BX842577.1	131	0.656	RF00504
RF00504_BX842577.1:2	98	0.633	RF00504
RF00504_BX897699.1	95	0.516	RF00504
RF00504_BX897699.1:2	89	0.551	RF00504
RF00504_BX950851.1	96	0.573	RF00504
RF00504_BX950851.1:2	128	0.531	RF00504
RF00504_CP000262.1	82	0.402	RF00504
RF00504_CP000919.1	89	0.539	RF00504
RF00504_CR378670.1	111	0.477	RF00504
RF00504_CR522870.1	90	0.556	RF00504
RF00504_CR522870.1:2	94	0.479	RF00504
RF00504_CR543861.1	109	0.431	RF00504
RF00504_CR543861.1:2	91	0.462	RF00504
RF00504_D84432.1	102	0.549	RF00504
