ID	Len	GC	Group
RF00561_AABR04033532.1	128	0.375	RF00561
RF00561_AACZ02190085.1	128	0.289	RF00561
RF00561_AAEX02029000.1	126	0.365	RF00561
RF00561_AAFC03070145.1	127	0.354	RF00561
RF00561_AAFR03025134.1	129	0.364	RF00561
RF00561_AAGV020161066.1	129	0.388	RF00561
RF00561_AAGW01126089.1	130	0.362	RF00561
RF00561_AAIY01662003.1	127	0.362	RF00561
RF00561_AAKN02023925.1	132	0.333	RF00561
RF00561_AALT01626182.1	127	0.386	RF00561
RF00561_AANN01814642.1	125	0.352	RF00561
RF00561_AANU01107574.1	127	0.299	RF00561
RF00561_AAPE01045628.1	125	0.352	RF00561
RF00561_AAPN01307029.1	126	0.460	RF00561
RF00561_AAPY01155136.1	126	0.294	RF00561
RF00561_AAQQ01596999.1	128	0.352	RF00561
RF00561_AAQR01142064.1	129	0.357	RF00561
RF00561_AAWR02017934.1	128	0.352	RF00561
RF00561_AAYZ01416934.1	127	0.331	RF00561
RF00561_ABDC01191151.1	128	0.344	RF00561
RF00561_AC020602.6	128	0.320	RF00561
RF00561_AC055866.19	128	0.352	RF00561
RF00561_AC079802.6	128	0.336	RF00561
RF00561_AC090821.13	128	0.312	RF00561
RF00561_AC149606.6	125	0.376	RF00561
RF00561_AJ609445.1	126	0.325	RF00561
RF00561_AL590730.6	128	0.344	RF00561
RF00561_Z84480.1	128	0.320	RF00561
