ID	Len	GC	Group
RF00763_AABR04055573.1	96	0.656	RF00763
RF00763_AACZ02080129.1	95	0.726	RF00763
RF00763_AAEX02031617.1	94	0.660	RF00763
RF00763_AAFC03028593.1	95	0.705	RF00763
RF00763_AAGV020651181.1	96	0.729	RF00763
RF00763_AAGW01342133.1	95	0.747	RF00763
RF00763_AAHY01050179.1	96	0.667	RF00763
RF00763_AAKN02032234.1	96	0.667	RF00763
RF00763_AANG01816334.1	94	0.670	RF00763
RF00763_AANN01504157.1	94	0.809	RF00763
RF00763_AAPE01244882.1	96	0.740	RF00763
RF00763_AAPY01369443.1	96	0.688	RF00763
RF00763_AAQR01670458.1	95	0.695	RF00763
RF00763_AAWR02040473.1	96	0.667	RF00763
RF00763_AAYZ01411525.1	96	0.719	RF00763
RF00763_ABDC01170433.1	94	0.691	RF00763
