ID	Len	GC	Group
RF00668_AACN010013991.1	69	0.507	RF00668
RF00668_AADA01066072.1	68	0.456	RF00668
RF00668_AADD01049814.1	67	0.358	RF00668
RF00668_AADN02009328.1	65	0.492	RF00668
RF00668_AADN02009328.1:2	67	0.388	RF00668
RF00668_AADN02009328.1:3	69	0.348	RF00668
RF00668_AADN02009328.1:4	69	0.420	RF00668
RF00668_AAEX02027311.1	69	0.391	RF00668
RF00668_AAFC03065343.1	65	0.431	RF00668
RF00668_AAFC03091296.1	69	0.406	RF00668
RF00668_AAFR03016534.1	69	0.377	RF00668
RF00668_AAFR03016534.1:2	67	0.418	RF00668
RF00668_AAFR03016534.1:3	67	0.373	RF00668
RF00668_AAGU02317661.1	70	0.343	RF00668
RF00668_AAGU02317661.1:2	67	0.433	RF00668
RF00668_AAGV021030223.1	67	0.418	RF00668
RF00668_AAGW01417911.1	68	0.412	RF00668
RF00668_AAHX01020222.1	65	0.477	RF00668
RF00668_AAHY01031685.1	68	0.368	RF00668
RF00668_AAIY01685397.1	68	0.456	RF00668
RF00668_AAIY01685397.1:2	67	0.343	RF00668
RF00668_AAIY01685397.1:3	69	0.478	RF00668
RF00668_AAKN02038884.1	69	0.478	RF00668
RF00668_AAKN02038884.1:2	67	0.597	RF00668
RF00668_AALT01320989.1	71	0.549	RF00668
RF00668_AALT01320989.1:2	71	0.408	RF00668
RF00668_AALT01320989.1:3	69	0.478	RF00668
RF00668_AANN01319001.1	66	0.348	RF00668
RF00668_AANN01821362.1	71	0.310	RF00668
RF00668_AANN01821362.1:2	69	0.420	RF00668
RF00668_AANU01270256.1	70	0.343	RF00668
RF00668_AAPE01471894.1	69	0.406	RF00668
RF00668_AAPN01081641.1	66	0.348	RF00668
RF00668_AAPN01081641.1:2	69	0.377	RF00668
RF00668_AAPY01419152.1	72	0.389	RF00668
RF00668_AAPY01684075.1	69	0.449	RF00668
RF00668_AAQQ01250562.1	67	0.403	RF00668
RF00668_AAQR01237539.1	68	0.382	RF00668
RF00668_AAWR02000508.1	69	0.420	RF00668
RF00668_AAWR02036366.1	69	0.348	RF00668
RF00668_AAWZ01008661.1	68	0.279	RF00668
RF00668_AAYZ01300380.1	68	0.471	RF00668
RF00668_ABDC01525090.1	68	0.441	RF00668
RF00668_CAAA01211654.1	66	0.394	RF00668
RF00668_CAAA01211654.1:2	68	0.382	RF00668
RF00668_CAAA01211654.1:3	68	0.471	RF00668
RF00668_CAAA01211654.1:4	69	0.420	RF00668
