ID	Len	GC	Group
RF00256_AC004080.2	90	0.467	RF00256
RF00256_AC011194.15	92	0.467	RF00256
RF00256_AC012531.11	92	0.457	RF00256
RF00256_AC107365.2	90	0.422	RF00256
RF00256_AC116662.1	91	0.462	RF00256
RF00256_AC116664.1	92	0.446	RF00256
RF00256_AC129959.6	92	0.457	RF00256
RF00256_AC132195.4	91	0.396	RF00256
RF00256_AF089743.1	88	0.432	RF00256
RF00256_AF224262.1	89	0.416	RF00256
RF00256_AF533976.1	88	0.432	RF00256
RF00256_AL645795.3	93	0.409	RF00256
RF00256_BX005254.9	92	0.511	RF00256
RF00256_U92573.1	89	0.438	RF00256
