ID	Len	GC	Group
RF00614_AADA01154100.1	128	0.562	RF00614
RF00614_AAEX02019531.1	130	0.515	RF00614
RF00614_AAFC03094468.1	130	0.462	RF00614
RF00614_AAGU02284575.1	126	0.508	RF00614
RF00614_AAGV020452296.1	129	0.504	RF00614
RF00614_AAGW01628178.1	129	0.481	RF00614
RF00614_AAHX01024326.1	129	0.504	RF00614
RF00614_AAIY01387383.1	130	0.492	RF00614
RF00614_AAKN02054121.1	129	0.550	RF00614
RF00614_AALT01602925.1	127	0.457	RF00614
RF00614_AANG01131150.1	130	0.500	RF00614
RF00614_AANN01707863.1	127	0.504	RF00614
RF00614_AANU01283147.1	128	0.516	RF00614
RF00614_AAPE01357033.1	129	0.550	RF00614
RF00614_AAPY01738561.1	129	0.457	RF00614
RF00614_AAQQ01366707.1	128	0.484	RF00614
RF00614_AAQR01065761.1	129	0.481	RF00614
RF00614_AAWR02042438.1	130	0.500	RF00614
RF00614_AAYZ01539768.1	130	0.462	RF00614
RF00614_ABDC01384620.1	129	0.527	RF00614
RF00614_AC016394.13	128	0.508	RF00614
RF00614_AC080089.5	127	0.496	RF00614
RF00614_AC113292.6	127	0.512	RF00614
RF00614_AC188110.1	128	0.508	RF00614
RF00614_AK091003.1	131	0.542	RF00614
RF00614_AK094541.1	128	0.555	RF00614
RF00614_AL121784.5	129	0.527	RF00614
RF00614_AL591503.9	129	0.512	RF00614
RF00614_AL731840.17	129	0.512	RF00614
RF00614_AM055729.1	131	0.542	RF00614
RF00614_AM413016.1	127	0.528	RF00614
RF00614_AM413017.1	127	0.512	RF00614
RF00614_AM413018.1	127	0.551	RF00614
RF00614_AM413019.1	127	0.551	RF00614
RF00614_CR974579.12	135	0.563	RF00614
