ID	Len	GC	Group
RF00468_AB030907.1	65	0.615	RF00468
RF00468_AB031663.1	65	0.600	RF00468
RF00468_AB047644.1	65	0.631	RF00468
RF00468_AB047645.1	65	0.677	RF00468
RF00468_AB049095.1	66	0.576	RF00468
RF00468_AB049096.1	66	0.561	RF00468
RF00468_AB049098.1	66	0.591	RF00468
RF00468_AB057598.1	66	0.591	RF00468
RF00468_AB057600.1	66	0.561	RF00468
RF00468_AB057612.1	66	0.576	RF00468
RF00468_AB057614.1	66	0.545	RF00468
RF00468_AB057616.1	66	0.561	RF00468
RF00468_AB057679.1	66	0.576	RF00468
RF00468_AB057680.1	66	0.636	RF00468
RF00468_AB057681.1	66	0.621	RF00468
RF00468_AB057683.1	66	0.576	RF00468
RF00468_AB057690.1	66	0.591	RF00468
RF00468_AB057692.1	66	0.545	RF00468
RF00468_AB080299.1	66	0.576	RF00468
RF00468_AB154194.1	66	0.591	RF00468
RF00468_AB186421.1	66	0.621	RF00468
RF00468_AB189089.1	66	0.576	RF00468
RF00468_AB189095.1	66	0.591	RF00468
RF00468_AB189099.1	66	0.591	RF00468
RF00468_AB189101.1	66	0.591	RF00468
RF00468_AB189115.1	66	0.606	RF00468
RF00468_AB189118.1	66	0.576	RF00468
RF00468_AF054263.1	66	0.591	RF00468
RF00468_AF064490.1	65	0.569	RF00468
RF00468_AF177036.1	65	0.615	RF00468
RF00468_AF207758.1	66	0.621	RF00468
RF00468_AF238481.1	65	0.600	RF00468
RF00468_AF238482.1	65	0.631	RF00468
RF00468_AF511948.1	66	0.515	RF00468
RF00468_AJ000009.1	66	0.591	RF00468
RF00468_AY232731.1	65	0.646	RF00468
RF00468_AY232732.1	65	0.600	RF00468
RF00468_AY232734.1	65	0.662	RF00468
RF00468_AY232739.1	65	0.662	RF00468
RF00468_AY232742.1	65	0.615	RF00468
RF00468_AY232745.1	65	0.631	RF00468
RF00468_AY232746.1	65	0.600	RF00468
RF00468_AY460204.1	66	0.606	RF00468
RF00468_AY682753.1	66	0.576	RF00468
RF00468_AY682758.1	66	0.545	RF00468
RF00468_AY682761.1	66	0.545	RF00468
RF00468_AY682766.1	66	0.515	RF00468
RF00468_AY682775.1	66	0.545	RF00468
RF00468_AY682779.1	66	0.621	RF00468
RF00468_AY682786.1	66	0.545	RF00468
RF00468_AY878650.1	65	0.554	RF00468
RF00468_AY973849.1	66	0.561	RF00468
RF00468_AY973861.1	65	0.523	RF00468
RF00468_AY973865.1	65	0.523	RF00468
RF00468_D00828.1	65	0.631	RF00468
RF00468_D10988.1	65	0.615	RF00468
RF00468_D14853.1	66	0.545	RF00468
RF00468_D16613.1	65	0.492	RF00468
RF00468_D16615.1	65	0.554	RF00468
RF00468_D16617.1	65	0.523	RF00468
RF00468_D16619.1	65	0.523	RF00468
RF00468_D16621.1	65	0.508	RF00468
RF00468_D30797.1	65	0.569	RF00468
RF00468_D31973.1	64	0.625	RF00468
RF00468_D37853.1	65	0.508	RF00468
RF00468_D37857.1	65	0.554	RF00468
RF00468_D37858.1	65	0.554	RF00468
RF00468_D37862.1	65	0.523	RF00468
RF00468_D37863.1	65	0.554	RF00468
RF00468_D49374.1	65	0.508	RF00468
RF00468_D49760.1	65	0.554	RF00468
RF00468_D49766.1	65	0.538	RF00468
RF00468_D49767.1	65	0.554	RF00468
RF00468_D49769.1	65	0.677	RF00468
RF00468_D49772.1	65	0.523	RF00468
RF00468_D49774.1	65	0.554	RF00468
RF00468_D49775.1	65	0.585	RF00468
RF00468_D49776.1	65	0.631	RF00468
RF00468_D49778.1	65	0.538	RF00468
RF00468_D49780.1	65	0.585	RF00468
RF00468_D50409.1	64	0.672	RF00468
RF00468_D50467.1	65	0.600	RF00468
RF00468_D50480.1	66	0.621	RF00468
RF00468_D63821.1	65	0.554	RF00468
RF00468_D84262.2	65	0.508	RF00468
RF00468_D84263.2	65	0.538	RF00468
RF00468_D84264.2	65	0.538	RF00468
RF00468_D84265.2	65	0.492	RF00468
RF00468_D84398.1	64	0.688	RF00468
RF00468_D86529.1	65	0.631	RF00468
RF00468_D86530.1	65	0.631	RF00468
RF00468_D86531.1	66	0.591	RF00468
RF00468_D86536.1	65	0.477	RF00468
RF00468_D86537.1	65	0.554	RF00468
RF00468_D86539.1	65	0.554	RF00468
RF00468_D86542.1	65	0.477	RF00468
RF00468_D86543.1	65	0.554	RF00468
RF00468_D87353.1	65	0.462	RF00468
RF00468_D87356.1	65	0.538	RF00468
RF00468_D87357.1	65	0.554	RF00468
RF00468_D87360.1	65	0.523	RF00468
RF00468_D87362.1	65	0.538	RF00468
RF00468_D87364.1	65	0.600	RF00468
RF00468_M58335.1	66	0.561	RF00468
RF00468_M67463.1	66	0.545	RF00468
RF00468_M84754.1	66	0.606	RF00468
RF00468_S62220.1	66	0.576	RF00468
RF00468_U16362.1	66	0.636	RF00468
RF00468_U45476.1	66	0.591	RF00468
RF00468_U89019.1	63	0.540	RF00468
