ID	Len	GC	Group
RF00670_AABR04012381.1	81	0.432	RF00670
RF00670_AADC01148833.1	81	0.395	RF00670
RF00670_AAEX02003804.1	81	0.469	RF00670
RF00670_AAFC03107988.1	80	0.438	RF00670
RF00670_AAIY01029761.1	80	0.475	RF00670
RF00670_AAKN02056081.1	81	0.469	RF00670
RF00670_AALT01106831.1	79	0.443	RF00670
RF00670_AANG01462483.1	80	0.438	RF00670
RF00670_AANG01759982.1	81	0.420	RF00670
RF00670_AANN01683306.1	80	0.475	RF00670
RF00670_AANN01683306.1:2	81	0.506	RF00670
RF00670_AAPE01553738.1	79	0.367	RF00670
RF00670_AAPY01458331.1	81	0.346	RF00670
RF00670_AAQQ01376207.1	81	0.407	RF00670
RF00670_AAWR02040596.1	81	0.469	RF00670
RF00670_AAWR02040596.1:2	81	0.432	RF00670
RF00670_AAWR02040596.1:3	80	0.450	RF00670
RF00670_AY866102.1	81	0.531	RF00670
RF00670_CAAA01059274.1	81	0.481	RF00670
RF00670_CT797305.2	81	0.407	RF00670
