ID	Len	GC	Group
RF00025_AF399707.1	165	0.327	RF00025
RF00025_AF417609.1	164	0.384	RF00025
RF00025_AF417610.1	163	0.368	RF00025
RF00025_AF417611.1	164	0.378	RF00025
RF00025_AF417612.1	165	0.382	RF00025
RF00025_AJ132318.1	175	0.371	RF00025
RF00025_M33461.1	207	0.401	RF00025
RF00025_U10565.1	189	0.376	RF00025
RF00025_U10566.1	189	0.370	RF00025
RF00025_U10567.1	190	0.474	RF00025
RF00025_U10568.1	186	0.468	RF00025
RF00025_U10569.1	188	0.463	RF00025
RF00025_U10570.1	188	0.457	RF00025
RF00025_U22349.1	162	0.327	RF00025
RF00025_U22350.1	160	0.344	RF00025
RF00025_U22351.1	161	0.348	RF00025
RF00025_U22352.1	150	0.393	RF00025
RF00025_U22353.1	154	0.338	RF00025
RF00025_U22354.1	164	0.341	RF00025
RF00025_U45437.1	210	0.348	RF00025
