ID	Len	GC	Group
RF01218_AACE03000007.1	112	0.357	RF01218
RF01218_AACF01000016.1	109	0.349	RF01218
RF01218_AACG02000032.1	109	0.367	RF01218
RF01218_AACH01001819.1	107	0.346	RF01218
RF01218_AACI02000085.1	110	0.318	RF01218
RF01218_AACQ01000009.1	98	0.388	RF01218
RF01218_AADM01000009.1	107	0.393	RF01218
RF01218_AAFM01000056.1	93	0.376	RF01218
RF01218_AAFN01000137.1	97	0.402	RF01218
RF01218_AAFT01000028.1	93	0.419	RF01218
RF01218_AAPO01000004.1	96	0.375	RF01218
RF01218_AAVQ01000002.1	95	0.411	RF01218
RF01218_AAZN01000219.1	112	0.330	RF01218
RF01218_AE016815.4	100	0.420	RF01218
RF01218_CR380957.2	113	0.327	RF01218
RF01218_CR382123.1	109	0.385	RF01218
RF01218_CR382137.2	95	0.379	RF01218
RF01218_U26016.1	110	0.355	RF01218
