ID	Len	GC	Group
RF00578_AAFC03010394.1	114	0.526	RF00578
RF00578_AAGV020441402.1	117	0.453	RF00578
RF00578_AAGW01618348.1	114	0.500	RF00578
RF00578_AAHX01059513.1	115	0.496	RF00578
RF00578_AAIY01076061.1	115	0.478	RF00578
RF00578_AAKN02027896.1	113	0.531	RF00578
RF00578_AALT01411663.1	110	0.564	RF00578
RF00578_AANG01205833.1	115	0.504	RF00578
RF00578_AANN01761484.1	116	0.491	RF00578
RF00578_AAPN01148316.1	115	0.435	RF00578
RF00578_AAPY01027008.1	115	0.478	RF00578
RF00578_AAQQ01025308.1	112	0.482	RF00578
RF00578_AAQR01391463.1	116	0.500	RF00578
RF00578_AAWR02003365.1	114	0.500	RF00578
RF00578_AAYZ01170191.1	110	0.473	RF00578
RF00578_ABDC01304918.1	112	0.482	RF00578
RF00578_AC013722.8	114	0.474	RF00578
RF00578_AC119809.10	110	0.500	RF00578
