ID	Len	GC	Group
RF00649_AADB02231623.1	83	0.566	RF00649
RF00649_AADN02001307.1	84	0.548	RF00649
RF00649_AAFR03062124.1	84	0.583	RF00649
RF00649_AAHY01081787.1	84	0.560	RF00649
RF00649_AAPN01083252.1	84	0.571	RF00649
RF00649_AAPN01333292.1	82	0.561	RF00649
RF00649_AAVX01050759.1	84	0.595	RF00649
RF00649_AAYZ01088765.1	83	0.542	RF00649
RF00649_AAYZ01289114.1	82	0.500	RF00649
RF00649_BAAF04002274.1	85	0.553	RF00649
RF00649_BAAF04005951.1	84	0.667	RF00649
RF00649_CAAB01001230.1	84	0.571	RF00649
RF00649_CAAE01014622.1	84	0.560	RF00649
RF00649_CAAK05043402.1	85	0.518	RF00649
RF00649_CU459063.8	85	0.553	RF00649
