ID	Len	GC	Group
RF00425_AADN02004882.1	132	0.439	RF00425
RF00425_AAEX02029000.1	131	0.405	RF00425
RF00425_AAFC03094524.1	131	0.389	RF00425
RF00425_AAFR03025134.1	133	0.414	RF00425
RF00425_AAGV020161067.1	129	0.457	RF00425
RF00425_AAGW01003455.1	132	0.477	RF00425
RF00425_AAIY01662003.1	134	0.478	RF00425
RF00425_AAKN02037651.1	127	0.472	RF00425
RF00425_AALT01051090.1	126	0.516	RF00425
RF00425_AANG01299766.1	133	0.436	RF00425
RF00425_AANH01012026.1	134	0.485	RF00425
RF00425_AANN01814642.1	130	0.469	RF00425
RF00425_AANU01299933.1	133	0.444	RF00425
RF00425_AAPE01045627.1	131	0.397	RF00425
RF00425_AAPN01307029.1	131	0.504	RF00425
RF00425_AAPY01155118.1	131	0.420	RF00425
RF00425_AAQQ01183542.1	130	0.377	RF00425
RF00425_AAQR01223676.1	132	0.439	RF00425
RF00425_AAWR02017934.1	131	0.443	RF00425
RF00425_AAWZ01007323.1	132	0.424	RF00425
RF00425_AAXO01012431.1	131	0.473	RF00425
RF00425_AAYZ01083577.1	132	0.477	RF00425
RF00425_ABDC01191151.1	132	0.447	RF00425
RF00425_AC026355.13	128	0.430	RF00425
RF00425_AC079969.5	132	0.424	RF00425
RF00425_AJ609471.1	132	0.447	RF00425
RF00425_BC021677.1	132	0.439	RF00425
RF00425_BC056964.1	131	0.496	RF00425
RF00425_CR936321.10	135	0.444	RF00425
