ID	Len	GC	Group
RF00157_AACN010104974.1	80	0.588	RF00157
RF00157_AADN02012689.1	85	0.506	RF00157
RF00157_AAFC03118868.1	80	0.600	RF00157
RF00157_AAFR03051186.1	82	0.610	RF00157
RF00157_AAGU02202104.1	80	0.625	RF00157
RF00157_AAIY01208130.1	78	0.603	RF00157
RF00157_AAKN02055181.1	80	0.600	RF00157
RF00157_AALT01192495.1	79	0.582	RF00157
RF00157_AANG01007069.1	80	0.550	RF00157
RF00157_AANN01103332.1	77	0.584	RF00157
RF00157_AAPE01004957.1	78	0.628	RF00157
RF00157_AAPY01083429.1	78	0.577	RF00157
RF00157_AAQQ01563043.1	80	0.525	RF00157
RF00157_AAQR01512852.1	79	0.608	RF00157
RF00157_AAYZ01156353.1	80	0.588	RF00157
RF00157_ABDC01293119.1	80	0.625	RF00157
RF00157_X67247.1	80	0.588	RF00157
RF00157_X97586.1	79	0.633	RF00157
RF00157_Z69626.1	80	0.588	RF00157
RF00157_Z69627.1	79	0.633	RF00157
