ID	Len	GC	Group
RF00229_AB059820.1	252	0.488	RF00229
RF00229_AB081359.1	252	0.512	RF00229
RF00229_AB081369.1	253	0.498	RF00229
RF00229_AF081485.1	251	0.502	RF00229
RF00229_AF105342.1	252	0.512	RF00229
RF00229_AF114383.1	251	0.494	RF00229
RF00229_AF132497.1	252	0.484	RF00229
RF00229_AF169665.1	252	0.504	RF00229
RF00229_AF169670.1	252	0.488	RF00229
RF00229_AF177911.1	251	0.502	RF00229
RF00229_AF225473.1	252	0.508	RF00229
RF00229_AF225477.1	252	0.500	RF00229
RF00229_AF230973.1	252	0.492	RF00229
RF00229_AF268065.1	252	0.516	RF00229
RF00229_AF311939.1	252	0.496	RF00229
RF00229_AF317694.1	252	0.496	RF00229
RF00229_AF328683.1	252	0.480	RF00229
RF00229_AF352027.1	252	0.476	RF00229
RF00229_AF363454.1	251	0.510	RF00229
RF00229_AF448783.1	252	0.492	RF00229
RF00229_AF499635.1	251	0.494	RF00229
RF00229_AF499637.1	252	0.472	RF00229
RF00229_AF499638.1	252	0.504	RF00229
RF00229_AF499639.1	252	0.496	RF00229
RF00229_AF499640.1	252	0.488	RF00229
RF00229_AF499641.1	251	0.498	RF00229
RF00229_AF499642.1	252	0.476	RF00229
RF00229_AF499643.1	251	0.478	RF00229
RF00229_AF504533.1	252	0.500	RF00229
RF00229_AF541919.1	251	0.522	RF00229
RF00229_AJ133661.1	252	0.476	RF00229
RF00229_AJ288062.2	252	0.508	RF00229
RF00229_AJ293918.1	253	0.498	RF00229
RF00229_AJ295171.1	252	0.492	RF00229
RF00229_AJ295172.1	252	0.468	RF00229
RF00229_AJ295190.1	253	0.490	RF00229
RF00229_AJ295191.1	251	0.498	RF00229
RF00229_AJ295192.1	252	0.516	RF00229
RF00229_AJ295193.1	252	0.500	RF00229
RF00229_AJ295198.1	251	0.502	RF00229
RF00229_AJ295202.1	252	0.484	RF00229
RF00229_AJ430385.1	251	0.498	RF00229
RF00229_AY036578.1	252	0.500	RF00229
RF00229_AY055147.1	252	0.500	RF00229
RF00229_AY055151.1	253	0.502	RF00229
RF00229_AY056701.1	252	0.520	RF00229
RF00229_AY062273.1	247	0.445	RF00229
RF00229_AY062275.1	247	0.449	RF00229
RF00229_AY167104.1	252	0.504	RF00229
RF00229_AY167106.1	251	0.510	RF00229
RF00229_AY167107.1	252	0.504	RF00229
RF00229_AY186745.1	252	0.500	RF00229
RF00229_AY238473.1	252	0.504	RF00229
RF00229_AY278549.1	251	0.498	RF00229
RF00229_AY278553.1	252	0.520	RF00229
RF00229_D00538.1	252	0.496	RF00229
RF00229_D00627.1	252	0.516	RF00229
RF00229_D00820.1	251	0.482	RF00229
RF00229_D16364.1	252	0.504	RF00229
RF00229_D90457.1	252	0.504	RF00229
RF00229_L76393.1	252	0.504	RF00229
RF00229_L76394.1	253	0.506	RF00229
RF00229_L76395.1	252	0.488	RF00229
RF00229_L76398.1	252	0.472	RF00229
RF00229_L76399.1	252	0.480	RF00229
RF00229_L76401.1	252	0.488	RF00229
RF00229_L76402.1	251	0.514	RF00229
RF00229_L76403.1	252	0.496	RF00229
RF00229_L76404.1	252	0.504	RF00229
RF00229_L76405.1	252	0.492	RF00229
RF00229_L76406.1	253	0.482	RF00229
RF00229_L76408.1	252	0.512	RF00229
RF00229_L76412.1	252	0.500	RF00229
RF00229_L76413.1	252	0.488	RF00229
RF00229_S39291.1	252	0.512	RF00229
RF00229_U05876.1	252	0.496	RF00229
RF00229_U16283.1	252	0.496	RF00229
RF00229_U22521.1	252	0.468	RF00229
RF00229_U77070.1	251	0.506	RF00229
RF00229_X04468.1	252	0.496	RF00229
RF00229_X67706.1	252	0.492	RF00229
RF00229_X79047.1	252	0.496	RF00229
RF00229_X80059.1	252	0.492	RF00229
RF00229_X84981.1	251	0.494	RF00229
RF00229_X89532.1	252	0.516	RF00229
RF00229_X89534.1	252	0.484	RF00229
RF00229_X89535.1	251	0.514	RF00229
RF00229_X90722.2	252	0.496	RF00229
RF00229_X90723.2	252	0.492	RF00229
RF00229_X90724.2	252	0.492	RF00229
RF00229_X92886.1	251	0.490	RF00229
RF00229_Y14459.1	250	0.528	RF00229
