ID	Len	GC	Group
RF01410_AAAK03000003.1	89	0.303	RF01410
RF01410_AAEK01000022.1	87	0.425	RF01410
RF01410_AAJM01000203.1	87	0.437	RF01410
RF01410_AAOX01000003.1	88	0.466	RF01410
RF01410_AAXV01000004.1	87	0.425	RF01410
RF01410_AB001488.1	87	0.494	RF01410
RF01410_ABCF01000001.1	90	0.456	RF01410
RF01410_ACMO01000186.1	87	0.425	RF01410
RF01410_AE016830.1	88	0.330	RF01410
RF01410_AE016877.1	86	0.442	RF01410
RF01410_AE017194.1	87	0.437	RF01410
RF01410_AE017225.1	87	0.437	RF01410
RF01410_AE017355.1	87	0.437	RF01410
RF01410_AE017355.1:2	80	0.425	RF01410
RF01410_AP006627.1	82	0.524	RF01410
RF01410_BA000004.3	88	0.432	RF01410
RF01410_BA000028.3	88	0.466	RF01410
RF01410_BA000043.1	87	0.563	RF01410
RF01410_CP000001.1	85	0.424	RF01410
RF01410_CP000002.3	83	0.494	RF01410
RF01410_CP000227.1	87	0.437	RF01410
RF01410_CP000485.1	87	0.437	RF01410
RF01410_CP000557.1	70	0.514	RF01410
RF01410_CP000764.1	80	0.475	RF01410
RF01410_CP001022.1	86	0.512	RF01410
RF01410_CP001176.1	87	0.437	RF01410
RF01410_CP001177.1	86	0.442	RF01410
RF01410_CP001186.1	87	0.425	RF01410
RF01410_U92976.1	88	0.432	RF01410
