ID	Len	GC	Group
RF00957_AACN010370390.1	86	0.802	RF00957
RF00957_AADA01107823.1	93	0.753	RF00957
RF00957_AADB02401928.1	93	0.763	RF00957
RF00957_AAFC03108961.1	90	0.767	RF00957
RF00957_AALT01140430.1	90	0.789	RF00957
RF00957_AANG01520510.1	86	0.779	RF00957
RF00957_AANN01386973.1	92	0.761	RF00957
RF00957_AANU01134169.1	93	0.763	RF00957
RF00957_AAPE01364409.1	88	0.739	RF00957
RF00957_AAPY01840898.1	95	0.811	RF00957
RF00957_AAQQ01470949.1	82	0.768	RF00957
RF00957_AAQR01687688.1	89	0.764	RF00957
RF00957_AAYZ01634401.1	87	0.690	RF00957
RF00957_ABDC01574561.1	91	0.769	RF00957
