ID	Len	GC	Group
RF00095_AE009950.1	56	0.500	RF00095
RF00095_AE009950.1:10	56	0.554	RF00095
RF00095_AE009950.1:11	54	0.500	RF00095
RF00095_AE009950.1:2	56	0.518	RF00095
RF00095_AE009950.1:3	58	0.448	RF00095
RF00095_AE009950.1:4	57	0.474	RF00095
RF00095_AE009950.1:5	56	0.536	RF00095
RF00095_AE009950.1:6	56	0.482	RF00095
RF00095_AE009950.1:7	58	0.586	RF00095
RF00095_AE009950.1:8	56	0.607	RF00095
RF00095_AE009950.1:9	58	0.500	RF00095
RF00095_AF013497.1	57	0.544	RF00095
RF00095_AF254824.1	52	0.519	RF00095
RF00095_AF254829.1	52	0.577	RF00095
RF00095_AF254836.1	50	0.500	RF00095
RF00095_AF254839.1	56	0.500	RF00095
RF00095_AJ248283.1	56	0.518	RF00095
RF00095_AJ248283.1:2	58	0.534	RF00095
RF00095_AJ248283.1:3	56	0.536	RF00095
RF00095_AJ248284.1	56	0.571	RF00095
RF00095_AJ248284.1:2	58	0.534	RF00095
RF00095_AJ248285.1	57	0.491	RF00095
RF00095_AJ248285.1:2	55	0.509	RF00095
RF00095_AJ248286.2	60	0.533	RF00095
RF00095_AJ248287.2	58	0.552	RF00095
