ID	Len	GC	Group
RF01796_AAUB01000020.1	118	0.424	RF01796
RF01796_ABHL02000002.1	118	0.458	RF01796
RF01796_ABJD02000101.1	120	0.392	RF01796
RF01796_ABVP01000026.1	122	0.336	RF01796
RF01796_ABXV01000086.1	120	0.383	RF01796
RF01796_ACNQ01000010.1	118	0.398	RF01796
RF01796_AE014613.1	118	0.449	RF01796
RF01796_AE017220.1	118	0.449	RF01796
RF01796_AM286415.1	120	0.408	RF01796
RF01796_BAAX01004078.1	118	0.449	RF01796
RF01796_BX571867.1	123	0.341	RF01796
RF01796_BX950851.1	116	0.457	RF01796
RF01796_CP000653.1	117	0.427	RF01796
RF01796_CP000826.1	119	0.412	RF01796
RF01796_CP000901.1	121	0.388	RF01796
RF01796_CU468135.1	115	0.443	RF01796
RF01796_FM180568.1	118	0.458	RF01796
