ID	Len	GC	Group
RF00215_AF038044.1	70	0.457	RF00215
RF00215_AF241533.1	70	0.471	RF00215
RF00215_AJ249740.1	70	0.486	RF00215
RF00215_AJ288915.1	69	0.435	RF00215
RF00215_AJ288918.1	69	0.435	RF00215
RF00215_AJ288934.1	69	0.449	RF00215
RF00215_AJ288943.1	70	0.429	RF00215
RF00215_AJ288944.1	69	0.464	RF00215
RF00215_AJ288945.1	70	0.443	RF00215
RF00215_AJ607402.1	79	0.443	RF00215
RF00215_AY370535.1	69	0.464	RF00215
RF00215_AY579432.1	70	0.457	RF00215
RF00215_AY830918.1	69	0.435	RF00215
RF00215_D00719.1	69	0.493	RF00215
RF00215_M59041.1	67	0.403	RF00215
RF00215_M59042.1	70	0.443	RF00215
RF00215_M59043.1	70	0.429	RF00215
RF00215_M59045.1	70	0.443	RF00215
RF00215_M59046.1	70	0.429	RF00215
RF00215_M59049.1	70	0.414	RF00215
RF00215_S43932.1	67	0.507	RF00215
RF00215_U80935.1	70	0.443	RF00215
RF00215_X15511.1	69	0.507	RF00215
RF00215_X62493.1	70	0.414	RF00215
RF00215_X85215.2	70	0.443	RF00215
RF00215_Z68897.1	70	0.486	RF00215
RF00215_Z68899.1	69	0.449	RF00215
RF00215_Z68900.1	70	0.457	RF00215
