ID	Len	GC	Group
RF00270_AABS01000002.1	66	0.379	RF00270
RF00270_AACT01002366.1	71	0.394	RF00270
RF00270_AADN02013316.1	65	0.369	RF00270
RF00270_AAEX02003975.1	72	0.333	RF00270
RF00270_AAFC03028609.1	72	0.361	RF00270
RF00270_AAFR03051555.1	77	0.338	RF00270
RF00270_AAGJ02096170.1	73	0.288	RF00270
RF00270_AAGU02214842.1	72	0.319	RF00270
RF00270_AAGV020470516.1	66	0.409	RF00270
RF00270_AAGW01177627.1	72	0.292	RF00270
RF00270_AAHX01115259.1	73	0.370	RF00270
RF00270_AAKN02048065.1	73	0.315	RF00270
RF00270_AANG01460325.1	69	0.391	RF00270
RF00270_AANH01012428.1	73	0.397	RF00270
RF00270_AANN01374732.1	66	0.318	RF00270
RF00270_AANU01279689.1	72	0.278	RF00270
RF00270_AAPE01553104.1	72	0.306	RF00270
RF00270_AAPN01018488.1	73	0.452	RF00270
RF00270_AAPY01386508.1	72	0.347	RF00270
RF00270_AASC02022674.1	76	0.342	RF00270
RF00270_AAVX01084559.1	73	0.397	RF00270
RF00270_AAWR02034100.1	72	0.292	RF00270
RF00270_AAWZ01035199.1	73	0.452	RF00270
RF00270_ABAV01033144.1	71	0.394	RF00270
RF00270_ABDC01371259.1	70	0.343	RF00270
RF00270_AF266720.1	73	0.342	RF00270
RF00270_AL672106.9	71	0.394	RF00270
RF00270_AL929434.3	77	0.416	RF00270
RF00270_AL929434.3:2	78	0.397	RF00270
RF00270_BAAE01189781.1	67	0.388	RF00270
RF00270_BAAF04075663.1	71	0.380	RF00270
RF00270_BAAF04075663.1:2	76	0.408	RF00270
RF00270_CAAB01004319.1	73	0.425	RF00270
RF00270_CAAE01007262.1	73	0.425	RF00270
RF00270_X96661.1	73	0.342	RF00270
