ID	Len	GC	Group
RF00112_AACY021413777.1	85	0.471	RF00112
RF00112_AALC01000009.1	89	0.438	RF00112
RF00112_AALE01000007.1	89	0.449	RF00112
RF00112_AAYT01000003.1	88	0.443	RF00112
RF00112_AE005674.1	86	0.430	RF00112
RF00112_AM286415.1	89	0.449	RF00112
RF00112_BX571868.1	85	0.400	RF00112
RF00112_BX950851.1	85	0.424	RF00112
RF00112_CP000034.1	86	0.430	RF00112
RF00112_CP000266.1	86	0.430	RF00112
RF00112_CP000468.1	86	0.442	RF00112
RF00112_CP000647.1	85	0.459	RF00112
RF00112_CP000653.1	85	0.471	RF00112
RF00112_CP000826.1	90	0.422	RF00112
RF00112_CP001063.1	86	0.442	RF00112
RF00112_CP001120.1	85	0.482	RF00112
RF00112_CP001127.1	85	0.482	RF00112
RF00112_DQ077535.1	85	0.471	RF00112
